,Team_ID,Game_ID,GAME_DATE,MATCHUP,WL,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
25,1610612744,0021800108,"OCT 31, 2018",GSW vs. NOP,W,8,1,0.889,240,47,89,0.528,16,32,0.5,21,30,0.7,12,34,46,39,10,4,17,24,131
26,1610612744,0021800091,"OCT 29, 2018",GSW @ CHI,W,7,1,0.875,240,53,96,0.552,24,45,0.533,19,26,0.731,8,41,49,34,9,7,7,29,149
27,1610612744,0021800083,"OCT 28, 2018",GSW @ BKN,W,6,1,0.857,240,44,89,0.494,11,33,0.333,21,24,0.875,12,35,47,28,11,7,12,16,120
28,1610612744,0021800068,"OCT 26, 2018",GSW @ NYK,W,5,1,0.833,240,51,87,0.586,16,33,0.485,10,12,0.833,6,33,39,26,10,6,14,16,128
29,1610612744,0021800062,"OCT 24, 2018",GSW vs. WAS,W,4,1,0.8,240,53,92,0.576,15,33,0.455,23,25,0.92,10,38,48,37,6,5,15,22,144
30,1610612744,0021800047,"OCT 22, 2018",GSW vs. PHX,W,3,1,0.75,240,45,88,0.511,14,37,0.378,19,26,0.731,7,33,40,35,12,4,14,24,123
31,1610612744,0021800038,"OCT 21, 2018",GSW @ DEN,L,2,1,0.667,240,36,79,0.456,7,29,0.241,19,24,0.792,6,34,40,22,4,6,18,29,98
32,1610612744,0021800024,"OCT 19, 2018",GSW @ UTA,W,2,0,1.0,240,49,87,0.563,10,19,0.526,16,18,0.889,8,35,43,27,10,6,16,23,124
33,1610612744,0021800002,"OCT 16, 2018",GSW vs. OKC,W,1,0,1.0,240,42,95,0.442,7,26,0.269,17,18,0.944,17,41,58,28,7,7,21,29,108
0,1610612745,0021800483,"DEC 22, 2018",HOU vs. SAS,W,17,15,0.531,240,37,95,0.389,19,54,0.352,15,21,0.714,19,39,58,22,4,3,9,18,108
1,1610612745,0021800467,"DEC 20, 2018",HOU @ MIA,L,16,15,0.516,240,29,82,0.354,18,54,0.333,23,30,0.767,8,33,41,20,6,3,8,23,99
2,1610612745,0021800461,"DEC 19, 2018",HOU vs. WAS,W,16,14,0.533,240,47,85,0.553,26,55,0.473,16,21,0.762,8,33,41,30,8,2,15,21,136
3,1610612745,0021800445,"DEC 17, 2018",HOU vs. UTA,W,15,14,0.517,240,32,86,0.372,12,37,0.324,26,31,0.839,9,30,39,16,13,7,17,24,102
4,1610612745,0021800432,"DEC 15, 2018",HOU @ MEM,W,14,14,0.5,240,35,73,0.479,13,37,0.351,22,25,0.88,6,30,36,23,5,2,12,22,105
5,1610612745,0021800416,"DEC 13, 2018",HOU vs. LAL,W,13,14,0.481,240,42,85,0.494,15,34,0.441,27,32,0.844,15,28,43,24,8,2,13,24,126
6,1610612745,0021800402,"DEC 11, 2018",HOU vs. POR,W,12,14,0.462,240,42,85,0.494,9,29,0.31,18,27,0.667,12,30,42,22,9,5,7,21,111
7,1610612745,0021800378,"DEC 08, 2018",HOU @ DAL,L,11,14,0.44,240,39,86,0.453,15,47,0.319,11,13,0.846,10,26,36,20,5,3,12,19,104
8,1610612745,0021800367,"DEC 06, 2018",HOU @ UTA,L,11,13,0.458,240,34,88,0.386,8,36,0.222,15,17,0.882,14,29,43,13,5,5,23,26,91
9,1610612745,0021800348,"DEC 03, 2018",HOU @ MIN,L,11,12,0.478,240,32,74,0.432,11,39,0.282,16,19,0.842,7,27,34,24,9,6,20,27,91
10,1610612745,0021800334,"DEC 01, 2018",HOU vs. CHI,W,11,11,0.5,240,42,84,0.5,16,41,0.39,21,30,0.7,6,41,47,23,8,7,14,21,121
11,1610612745,0021800326,"NOV 30, 2018",HOU @ SAS,W,10,11,0.476,240,49,98,0.5,22,54,0.407,16,20,0.8,13,36,49,32,9,6,5,22,136
12,1610612745,0021800309,"NOV 28, 2018",HOU vs. DAL,L,9,11,0.45,240,40,87,0.46,13,45,0.289,15,23,0.652,15,23,38,28,10,5,16,26,108
13,1610612745,0021800296,"NOV 26, 2018",HOU @ WAS,L,9,10,0.474,265,46,97,0.474,18,48,0.375,21,27,0.778,18,30,48,22,8,5,19,31,131
14,1610612745,0021800279,"NOV 24, 2018",HOU @ CLE,L,9,9,0.5,240,37,74,0.5,15,39,0.385,19,28,0.679,8,23,31,18,5,4,16,19,108
15,1610612745,0021800267,"NOV 23, 2018",HOU @ DET,L,9,8,0.529,265,41,98,0.418,10,36,0.278,19,21,0.905,17,27,44,22,6,7,14,26,111
16,1610612745,0021800258,"NOV 21, 2018",HOU vs. DET,W,9,7,0.563,240,40,72,0.556,13,33,0.394,33,36,0.917,5,31,36,18,8,7,15,25,126
17,1610612745,0021800231,"NOV 17, 2018",HOU vs. SAC,W,8,7,0.533,240,46,81,0.568,20,47,0.426,20,24,0.833,6,35,41,27,9,10,22,20,132
18,1610612745,0021800213,"NOV 15, 2018",HOU vs. GSW,W,7,7,0.5,240,35,87,0.402,16,47,0.34,21,26,0.808,14,27,41,20,8,4,5,21,107
19,1610612745,0021800200,"NOV 13, 2018",HOU @ DEN,W,6,7,0.462,240,39,71,0.549,13,37,0.351,18,26,0.692,6,26,32,23,7,6,14,20,109
20,1610612745,0021800185,"NOV 11, 2018",HOU vs. IND,W,5,7,0.417,240,36,74,0.486,20,47,0.426,23,32,0.719,8,30,38,18,6,5,15,22,115
21,1610612745,0021800180,"NOV 10, 2018",HOU @ SAS,L,4,7,0.364,240,30,90,0.333,9,41,0.22,20,29,0.69,15,34,49,11,10,5,8,24,89
22,1610612745,0021800163,"NOV 08, 2018",HOU @ OKC,L,4,6,0.4,240,31,82,0.378,11,42,0.262,7,10,0.7,12,27,39,16,9,3,16,26,80
23,1610612745,0021800141,"NOV 05, 2018",HOU @ IND,W,4,5,0.444,240,34,76,0.447,15,47,0.319,15,16,0.938,5,34,39,23,9,6,16,24,98
24,1610612745,0021800129,"NOV 03, 2018",HOU @ CHI,W,3,5,0.375,240,35,83,0.422,13,42,0.31,13,20,0.65,10,35,45,21,13,5,18,22,96
25,1610612745,0021800118,"NOV 02, 2018",HOU @ BKN,W,2,5,0.286,240,41,83,0.494,15,39,0.385,22,32,0.688,11,30,41,22,4,10,9,21,119
26,1610612745,0021800101,"OCT 30, 2018",HOU vs. POR,L,1,5,0.167,240,31,96,0.323,10,43,0.233,13,23,0.565,20,29,49,18,7,9,11,25,85
27,1610612745,0021800070,"OCT 26, 2018",HOU vs. LAC,L,1,4,0.2,240,38,98,0.388,15,41,0.366,22,25,0.88,16,26,42,21,11,7,13,27,113
28,1610612745,0021800057,"OCT 24, 2018",HOU vs. UTA,L,1,3,0.25,240,35,87,0.402,11,40,0.275,8,14,0.571,10,25,35,16,12,5,15,23,89
29,1610612745,0021800039,"OCT 21, 2018",HOU @ LAC,L,1,2,0.333,240,43,89,0.483,15,35,0.429,11,15,0.733,6,29,35,28,6,6,12,23,112
30,1610612745,0021800035,"OCT 20, 2018",HOU @ LAL,W,1,1,0.5,240,44,96,0.458,16,42,0.381,20,30,0.667,13,41,54,22,7,4,16,21,124
31,1610612745,0021800009,"OCT 17, 2018",HOU vs. NOP,L,0,1,0.0,240,39,92,0.424,16,48,0.333,18,24,0.75,8,29,37,21,8,7,11,22,112
0,1610612754,0021800487,"DEC 23, 2018",IND vs. WAS,W,22,12,0.647,240,43,97,0.443,9,30,0.3,10,12,0.833,16,41,57,24,12,6,17,25,105
1,1610612754,0021800471,"DEC 21, 2018",IND @ BKN,W,21,12,0.636,240,44,82,0.537,11,26,0.423,15,18,0.833,6,23,29,24,10,8,11,26,114
2,1610612754,0021800459,"DEC 19, 2018",IND @ TOR,L,20,12,0.625,240,38,80,0.475,9,20,0.45,11,16,0.688,9,40,49,19,6,7,20,21,96
3,1610612754,0021800451,"DEC 18, 2018",IND vs. CLE,L,20,11,0.645,240,37,93,0.398,4,22,0.182,13,21,0.619,14,38,52,21,7,9,9,12,91
4,1610612754,0021800438,"DEC 16, 2018",IND vs. NYK,W,20,10,0.667,240,40,87,0.46,12,34,0.353,18,23,0.783,11,34,45,28,9,4,13,18,110
5,1610612754,0021800424,"DEC 14, 2018",IND @ PHI,W,19,10,0.655,240,42,95,0.442,8,20,0.4,21,24,0.875,11,36,47,33,7,2,7,22,113
6,1610612754,0021800407,"DEC 12, 2018",IND vs. MIL,W,18,10,0.643,240,43,91,0.473,12,30,0.4,15,20,0.75,14,40,54,31,7,4,16,13,113
7,1610612754,0021800391,"DEC 10, 2018",IND vs. WAS,W,17,10,0.63,240,41,76,0.539,10,20,0.5,17,22,0.773,7,43,50,29,7,7,23,25,109
8,1610612754,0021800379,"DEC 08, 2018",IND vs. SAC,W,16,10,0.615,240,40,92,0.435,8,30,0.267,19,22,0.864,15,37,52,26,7,8,15,17,107
9,1610612754,0021800370,"DEC 07, 2018",IND @ ORL,W,15,10,0.6,240,44,93,0.473,9,26,0.346,15,18,0.833,11,42,53,26,8,8,9,17,112
10,1610612754,0021800350,"DEC 04, 2018",IND vs. CHI,W,14,10,0.583,240,35,76,0.461,6,22,0.273,20,24,0.833,6,39,45,22,10,6,18,13,96
11,1610612754,0021800336,"DEC 01, 2018",IND @ SAC,L,13,10,0.565,240,43,82,0.524,10,24,0.417,14,18,0.778,6,36,42,32,11,5,25,26,110
12,1610612754,0021800317,"NOV 29, 2018",IND @ LAL,L,13,9,0.591,240,32,86,0.372,10,23,0.435,22,27,0.815,10,34,44,23,14,4,17,22,96
13,1610612754,0021800305,"NOV 27, 2018",IND @ PHX,W,13,8,0.619,240,38,90,0.422,11,26,0.423,22,29,0.759,17,38,55,25,8,6,12,13,109
14,1610612754,0021800299,"NOV 26, 2018",IND @ UTA,W,12,8,0.6,240,49,84,0.583,9,18,0.5,14,17,0.824,4,35,39,33,13,4,16,17,121
15,1610612754,0021800272,"NOV 23, 2018",IND vs. SAS,L,11,8,0.579,240,46,99,0.465,3,24,0.125,5,9,0.556,11,34,45,31,9,2,12,22,100
16,1610612754,0021800252,"NOV 21, 2018",IND @ CHA,L,11,7,0.611,240,41,84,0.488,11,33,0.333,16,17,0.941,10,27,37,26,5,7,14,19,109
17,1610612754,0021800241,"NOV 19, 2018",IND vs. UTA,W,11,6,0.647,240,49,93,0.527,12,25,0.48,11,17,0.647,11,33,44,35,13,3,9,17,121
18,1610612754,0021800226,"NOV 17, 2018",IND vs. ATL,W,10,6,0.625,240,35,87,0.402,12,30,0.4,15,21,0.714,10,43,53,25,11,6,22,26,97
19,1610612754,0021800217,"NOV 16, 2018",IND vs. MIA,W,9,6,0.6,240,36,81,0.444,14,27,0.519,13,15,0.867,4,43,47,22,10,6,19,14,99
20,1610612754,0021800185,"NOV 11, 2018",IND @ HOU,L,8,6,0.571,240,36,78,0.462,11,29,0.379,20,26,0.769,5,30,35,24,10,6,13,22,103
21,1610612754,0021800170,"NOV 09, 2018",IND @ MIA,W,8,5,0.615,240,43,79,0.544,7,20,0.35,17,29,0.586,6,33,39,20,10,5,18,26,110
22,1610612754,0021800157,"NOV 07, 2018",IND vs. PHI,L,7,5,0.583,240,37,94,0.394,8,31,0.258,12,17,0.706,8,33,41,19,9,6,9,21,94
23,1610612754,0021800141,"NOV 05, 2018",IND vs. HOU,L,7,4,0.636,240,33,75,0.44,8,28,0.286,20,30,0.667,7,32,39,17,8,3,15,15,94
24,1610612754,0021800127,"NOV 03, 2018",IND vs. BOS,W,7,3,0.7,240,36,86,0.419,11,32,0.344,19,25,0.76,8,37,45,23,10,2,13,16,102
25,1610612754,0021800120,"NOV 02, 2018",IND @ CHI,W,6,3,0.667,240,40,85,0.471,7,26,0.269,20,22,0.909,9,33,42,21,8,9,11,13,107
26,1610612754,0021800105,"OCT 31, 2018",IND @ NYK,W,5,3,0.625,240,45,83,0.542,6,20,0.3,11,17,0.647,10,31,41,24,10,10,15,19,107
27,1610612754,0021800087,"OCT 29, 2018",IND vs. POR,L,4,3,0.571,240,37,90,0.411,6,19,0.316,13,20,0.65,7,28,35,19,8,5,8,20,93
28,1610612754,0021800077,"OCT 27, 2018",IND @ CLE,W,4,2,0.667,240,48,74,0.649,5,13,0.385,18,26,0.692,4,20,24,28,13,3,15,15,119
29,1610612754,0021800058,"OCT 24, 2018",IND @ SAS,W,3,2,0.6,240,46,87,0.529,17,32,0.531,7,8,0.875,5,35,40,34,9,5,10,22,116
30,1610612754,0021800043,"OCT 22, 2018",IND @ MIN,L,2,2,0.5,240,36,92,0.391,8,26,0.308,11,16,0.688,12,33,45,18,6,6,15,24,91
31,1610612754,0021800026,"OCT 20, 2018",IND vs. BKN,W,2,1,0.667,240,51,92,0.554,16,24,0.667,14,22,0.636,10,30,40,21,12,5,10,18,132
32,1610612754,0021800023,"OCT 19, 2018",IND @ MIL,L,1,1,0.5,240,38,87,0.437,6,18,0.333,19,27,0.704,9,32,41,14,7,3,17,25,101
33,1610612754,0021800005,"OCT 17, 2018",IND vs. MEM,W,1,0,1.0,240,47,83,0.566,10,26,0.385,7,13,0.538,13,44,57,29,2,7,20,24,111
0,1610612746,0021800479,"DEC 22, 2018",LAC vs. DEN,W,19,13,0.594,240,53,92,0.576,10,20,0.5,16,17,0.941,13,43,56,28,7,5,15,23,132
1,1610612746,0021800468,"DEC 20, 2018",LAC vs. DAL,W,18,13,0.581,240,47,83,0.566,6,20,0.3,25,31,0.806,11,29,40,26,5,5,12,25,125
2,1610612746,0021800450,"DEC 17, 2018",LAC vs. POR,L,17,13,0.567,240,42,83,0.506,10,27,0.37,33,39,0.846,8,29,37,27,5,1,10,23,127
3,1610612746,0021800434,"DEC 15, 2018",LAC @ OKC,L,17,12,0.586,240,38,75,0.507,13,25,0.52,15,22,0.682,6,38,44,18,7,4,26,22,104
4,1610612746,0021800417,"DEC 13, 2018",LAC @ SAS,L,17,11,0.607,240,30,84,0.357,10,31,0.323,17,24,0.708,13,29,42,21,4,1,17,18,87
5,1610612746,0021800404,"DEC 11, 2018",LAC vs. TOR,L,17,10,0.63,240,38,86,0.442,7,25,0.28,16,19,0.842,12,32,44,25,2,5,15,16,99
6,1610612746,0021800399,"DEC 10, 2018",LAC @ PHX,W,17,9,0.654,265,45,85,0.529,7,21,0.333,26,33,0.788,10,32,42,27,8,4,18,21,123
7,1610612746,0021800386,"DEC 08, 2018",LAC vs. MIA,L,16,9,0.64,240,33,89,0.371,7,29,0.241,25,31,0.806,13,36,49,16,5,8,16,26,98
8,1610612746,0021800360,"DEC 05, 2018",LAC @ MEM,L,16,8,0.667,240,25,74,0.338,8,23,0.348,28,35,0.8,11,36,47,16,9,4,18,21,86
9,1610612746,0021800349,"DEC 03, 2018",LAC @ NOP,W,16,7,0.696,240,49,83,0.59,8,20,0.4,23,30,0.767,7,32,39,29,4,1,12,21,129
10,1610612746,0021800341,"DEC 02, 2018",LAC @ DAL,L,15,7,0.682,240,42,95,0.442,9,24,0.375,17,22,0.773,8,36,44,23,9,5,10,22,110
11,1610612746,0021800318,"NOV 29, 2018",LAC @ SAC,W,15,6,0.714,240,50,90,0.556,12,28,0.429,21,28,0.75,8,30,38,25,7,5,9,21,133
12,1610612746,0021800315,"NOV 28, 2018",LAC vs. PHX,W,14,6,0.7,240,40,86,0.465,11,21,0.524,24,32,0.75,18,38,56,21,6,7,21,17,115
13,1610612746,0021800293,"NOV 25, 2018",LAC @ POR,W,13,6,0.684,240,38,90,0.422,5,25,0.2,23,34,0.676,11,37,48,15,9,5,4,13,104
14,1610612746,0021800266,"NOV 23, 2018",LAC vs. MEM,W,12,6,0.667,265,40,94,0.426,8,23,0.348,24,27,0.889,8,40,48,26,6,5,11,23,112
15,1610612746,0021800249,"NOV 20, 2018",LAC @ WAS,L,11,6,0.647,240,46,89,0.517,11,27,0.407,15,18,0.833,7,37,44,20,6,4,17,28,118
16,1610612746,0021800243,"NOV 19, 2018",LAC @ ATL,W,11,5,0.688,240,40,93,0.43,10,33,0.303,37,47,0.787,15,37,52,24,9,8,15,22,127
17,1610612746,0021800224,"NOV 17, 2018",LAC @ BKN,W,10,5,0.667,240,48,95,0.505,11,23,0.478,20,24,0.833,9,29,38,23,4,1,8,25,127
18,1610612746,0021800215,"NOV 15, 2018",LAC vs. SAS,W,9,5,0.643,240,40,85,0.471,8,23,0.348,28,35,0.8,9,41,50,23,2,3,12,25,116
19,1610612746,0021800198,"NOV 12, 2018",LAC vs. GSW,W,8,5,0.615,265,43,91,0.473,5,20,0.25,30,34,0.882,6,43,49,23,11,5,15,23,121
20,1610612746,0021800175,"NOV 10, 2018",LAC vs. MIL,W,7,5,0.583,265,46,99,0.465,14,34,0.412,22,27,0.815,10,44,54,26,6,6,17,19,128
21,1610612746,0021800165,"NOV 08, 2018",LAC @ POR,L,6,5,0.545,240,41,89,0.461,8,23,0.348,15,20,0.75,7,34,41,19,2,10,7,22,105
22,1610612746,0021800148,"NOV 05, 2018",LAC vs. MIN,W,6,4,0.6,240,43,88,0.489,14,31,0.452,20,22,0.909,13,30,43,30,5,4,12,27,120
23,1610612746,0021800117,"NOV 02, 2018",LAC @ ORL,W,5,4,0.556,240,41,86,0.477,13,26,0.5,25,33,0.758,10,40,50,22,5,3,13,23,120
24,1610612746,0021800113,"NOV 01, 2018",LAC @ PHI,L,4,4,0.5,240,38,86,0.442,9,23,0.391,28,33,0.848,8,34,42,19,6,7,18,28,113
25,1610612746,0021800103,"OCT 30, 2018",LAC @ OKC,L,4,3,0.571,240,35,74,0.473,7,20,0.35,33,43,0.767,6,32,38,18,6,7,24,26,110
26,1610612746,0021800086,"OCT 28, 2018",LAC vs. WAS,W,4,2,0.667,240,56,103,0.544,16,29,0.552,8,13,0.615,14,43,57,35,7,9,14,25,136
27,1610612746,0021800070,"OCT 26, 2018",LAC @ HOU,W,3,2,0.6,240,43,79,0.544,12,23,0.522,35,38,0.921,5,39,44,17,8,4,15,21,133
28,1610612746,0021800050,"OCT 23, 2018",LAC @ NOP,L,2,2,0.5,240,41,87,0.471,5,20,0.25,22,27,0.815,9,38,47,18,5,4,16,26,109
29,1610612746,0021800039,"OCT 21, 2018",LAC vs. HOU,W,2,1,0.667,240,42,89,0.472,5,25,0.2,26,26,1.0,12,37,49,22,8,7,13,16,115
30,1610612746,0021800025,"OCT 19, 2018",LAC vs. OKC,W,1,1,0.5,240,35,81,0.432,11,26,0.423,27,36,0.75,10,38,48,21,3,3,14,24,108
31,1610612746,0021800012,"OCT 17, 2018",LAC vs. DEN,L,0,1,0.0,240,35,88,0.398,8,28,0.286,20,24,0.833,9,38,47,21,3,9,12,32,98
0,1610612747,0021800496,"DEC 23, 2018",LAL vs. MEM,L,19,14,0.576,240,37,75,0.493,10,30,0.333,15,22,0.682,6,35,41,27,6,8,16,16,99
1,1610612747,0021800478,"DEC 21, 2018",LAL vs. NOP,W,19,13,0.594,240,43,92,0.467,8,32,0.25,18,25,0.72,8,40,48,28,7,4,12,17,112
2,1610612747,0021800453,"DEC 18, 2018",LAL @ BKN,L,18,13,0.581,240,42,90,0.467,13,40,0.325,13,23,0.565,8,40,48,21,6,4,14,19,110
3,1610612747,0021800439,"DEC 16, 2018",LAL @ WAS,L,18,12,0.6,240,44,91,0.484,11,36,0.306,11,18,0.611,8,35,43,24,10,6,22,13,110
4,1610612747,0021800430,"DEC 15, 2018",LAL @ CHA,W,18,11,0.621,240,49,92,0.533,14,34,0.412,16,24,0.667,10,42,52,34,12,6,15,20,128
5,1610612747,0021800416,"DEC 13, 2018",LAL @ HOU,L,17,11,0.607,240,43,80,0.538,10,32,0.313,15,27,0.556,7,24,31,23,9,5,12,21,111
6,1610612747,0021800401,"DEC 10, 2018",LAL vs. MIA,W,17,10,0.63,240,41,90,0.456,14,32,0.438,12,20,0.6,12,34,46,24,9,7,12,10,108
7,1610612747,0021800384,"DEC 08, 2018",LAL @ MEM,W,16,10,0.615,240,43,97,0.443,16,40,0.4,9,12,0.75,19,38,57,27,11,6,18,22,111
8,1610612747,0021800375,"DEC 07, 2018",LAL @ SAS,L,15,10,0.6,240,46,100,0.46,11,36,0.306,17,21,0.81,10,33,43,24,8,1,8,24,120
9,1610612747,0021800364,"DEC 05, 2018",LAL vs. SAS,W,15,9,0.625,240,42,88,0.477,14,39,0.359,23,33,0.697,6,36,42,21,6,3,12,18,121
10,1610612747,0021800337,"DEC 02, 2018",LAL vs. PHX,W,14,9,0.609,240,46,92,0.5,11,27,0.407,17,23,0.739,11,45,56,26,9,4,19,15,120
11,1610612747,0021800328,"NOV 30, 2018",LAL vs. DAL,W,13,9,0.591,240,42,86,0.488,9,30,0.3,21,32,0.656,9,38,47,23,8,3,17,29,114
12,1610612747,0021800317,"NOV 29, 2018",LAL vs. IND,W,12,9,0.571,240,42,86,0.488,7,24,0.292,13,23,0.565,11,39,50,25,8,11,18,23,104
13,1610612747,0021800304,"NOV 27, 2018",LAL @ DEN,L,11,9,0.55,240,34,87,0.391,5,35,0.143,12,18,0.667,8,31,39,19,5,8,12,19,85
14,1610612747,0021800286,"NOV 25, 2018",LAL vs. ORL,L,11,8,0.579,240,37,79,0.468,10,26,0.385,20,31,0.645,5,37,42,22,9,10,18,17,104
15,1610612747,0021800278,"NOV 23, 2018",LAL vs. UTA,W,11,7,0.611,240,36,79,0.456,7,23,0.304,11,18,0.611,5,42,47,10,11,5,23,20,90
16,1610612747,0021800256,"NOV 21, 2018",LAL @ CLE,W,10,7,0.588,240,40,78,0.513,9,25,0.36,20,28,0.714,7,44,51,23,2,9,15,20,109
17,1610612747,0021800235,"NOV 18, 2018",LAL @ MIA,W,9,7,0.563,240,42,95,0.442,11,27,0.407,18,21,0.857,14,36,50,16,7,5,9,19,113
18,1610612747,0021800227,"NOV 17, 2018",LAL @ ORL,L,8,7,0.533,240,43,90,0.478,10,30,0.333,21,25,0.84,8,33,41,22,5,6,14,20,117
19,1610612747,0021800212,"NOV 14, 2018",LAL vs. POR,W,8,6,0.571,240,44,93,0.473,15,32,0.469,23,26,0.885,11,37,48,25,11,6,13,18,126
20,1610612747,0021800189,"NOV 11, 2018",LAL vs. ATL,W,7,6,0.538,240,39,92,0.424,14,38,0.368,15,24,0.625,17,31,48,28,12,9,22,23,107
21,1610612747,0021800183,"NOV 10, 2018",LAL @ SAC,W,6,6,0.5,240,41,99,0.414,12,38,0.316,7,17,0.412,17,42,59,23,11,3,14,20,101
22,1610612747,0021800162,"NOV 07, 2018",LAL vs. MIN,W,5,6,0.455,240,44,91,0.484,15,34,0.441,11,14,0.786,12,35,47,32,6,4,16,14,114
23,1610612747,0021800139,"NOV 04, 2018",LAL vs. TOR,L,4,6,0.4,240,39,85,0.459,6,24,0.25,23,29,0.793,6,32,38,25,6,4,16,18,107
24,1610612747,0021800132,"NOV 03, 2018",LAL @ POR,W,4,5,0.444,240,45,86,0.523,8,21,0.381,16,25,0.64,9,41,50,20,9,11,20,22,114
25,1610612747,0021800109,"OCT 31, 2018",LAL vs. DAL,W,3,5,0.375,240,43,84,0.512,10,17,0.588,18,24,0.75,8,31,39,23,12,6,20,27,114
26,1610612747,0021800093,"OCT 29, 2018",LAL @ MIN,L,2,5,0.286,240,49,104,0.471,12,33,0.364,10,15,0.667,17,31,48,24,8,8,18,24,120
27,1610612747,0021800082,"OCT 27, 2018",LAL @ SAS,L,2,4,0.333,240,41,86,0.477,13,33,0.394,11,18,0.611,7,35,42,19,5,5,17,25,106
28,1610612747,0021800066,"OCT 25, 2018",LAL vs. DEN,W,2,3,0.4,240,46,92,0.5,10,29,0.345,19,23,0.826,9,33,42,27,13,3,13,19,121
29,1610612747,0021800060,"OCT 24, 2018",LAL @ PHX,W,1,3,0.25,240,52,100,0.52,10,28,0.357,17,23,0.739,11,32,43,34,13,5,8,19,131
30,1610612747,0021800048,"OCT 22, 2018",LAL vs. SAS,L,0,3,0.0,265,55,107,0.514,14,39,0.359,18,26,0.692,13,39,52,33,5,6,15,29,142
31,1610612747,0021800035,"OCT 20, 2018",LAL vs. HOU,L,0,2,0.0,240,48,100,0.48,8,32,0.25,11,18,0.611,9,35,44,28,8,10,10,21,115
32,1610612747,0021800016,"OCT 18, 2018",LAL @ POR,L,0,1,0.0,240,45,93,0.484,7,30,0.233,22,29,0.759,8,38,46,23,10,6,15,26,119
0,1610612763,0021800496,"DEC 23, 2018",MEM @ LAL,W,17,16,0.515,240,42,90,0.467,14,26,0.538,9,14,0.643,9,34,43,24,9,7,9,20,107
1,1610612763,0021800477,"DEC 21, 2018",MEM @ SAC,L,16,16,0.5,240,37,80,0.463,16,32,0.5,9,10,0.9,8,36,44,24,7,8,18,25,99
2,1610612763,0021800465,"DEC 19, 2018",MEM @ POR,L,16,15,0.516,240,33,78,0.423,9,27,0.333,17,19,0.895,11,25,36,22,12,10,14,21,92
3,1610612763,0021800449,"DEC 17, 2018",MEM @ GSW,L,16,14,0.533,240,36,79,0.456,7,25,0.28,14,18,0.778,2,39,41,24,6,4,16,23,93
4,1610612763,0021800432,"DEC 15, 2018",MEM vs. HOU,L,16,13,0.552,240,40,75,0.533,5,23,0.217,12,17,0.706,6,29,35,20,8,6,14,22,97
5,1610612763,0021800425,"DEC 14, 2018",MEM vs. MIA,L,16,12,0.571,240,35,83,0.422,8,29,0.276,19,25,0.76,10,24,34,21,9,5,7,18,97
6,1610612763,0021800410,"DEC 12, 2018",MEM vs. POR,W,16,11,0.593,240,34,82,0.415,8,24,0.333,16,24,0.667,9,42,51,19,9,10,12,22,92
7,1610612763,0021800398,"DEC 10, 2018",MEM @ DEN,L,15,11,0.577,240,37,74,0.5,9,27,0.333,16,17,0.941,6,28,34,22,7,4,14,19,99
8,1610612763,0021800384,"DEC 08, 2018",MEM vs. LAL,L,15,10,0.6,240,34,84,0.405,6,30,0.2,14,18,0.778,9,27,36,17,13,7,15,19,88
9,1610612763,0021800374,"DEC 07, 2018",MEM @ NOP,W,15,9,0.625,240,39,83,0.47,8,19,0.421,21,28,0.75,10,32,42,30,10,7,11,25,107
10,1610612763,0021800360,"DEC 05, 2018",MEM vs. LAC,W,14,9,0.609,240,37,85,0.435,7,28,0.25,15,24,0.625,11,38,49,18,9,6,15,27,96
11,1610612763,0021800340,"DEC 02, 2018",MEM @ PHI,L,13,9,0.591,240,33,79,0.418,11,28,0.393,18,23,0.783,3,32,35,19,7,7,14,24,95
12,1610612763,0021800323,"NOV 30, 2018",MEM @ BKN,W,13,8,0.619,290,50,101,0.495,12,30,0.4,19,22,0.864,11,34,45,27,8,6,17,23,131
13,1610612763,0021800303,"NOV 27, 2018",MEM vs. TOR,L,12,8,0.6,240,43,85,0.506,10,29,0.345,18,21,0.857,11,24,35,27,9,5,13,23,114
14,1610612763,0021800291,"NOV 25, 2018",MEM vs. NYK,L,12,7,0.632,240,38,86,0.442,11,30,0.367,11,19,0.579,6,35,41,27,5,19,7,23,98
15,1610612763,0021800266,"NOV 23, 2018",MEM @ LAC,L,12,6,0.667,265,42,92,0.457,9,27,0.333,14,18,0.778,6,41,47,29,6,7,16,29,107
16,1610612763,0021800262,"NOV 21, 2018",MEM @ SAS,W,12,5,0.706,240,39,81,0.481,8,25,0.32,18,21,0.857,4,36,40,21,4,7,9,25,104
17,1610612763,0021800244,"NOV 19, 2018",MEM vs. DAL,W,11,5,0.688,240,37,79,0.468,12,30,0.4,12,14,0.857,5,40,45,29,8,11,15,21,98
18,1610612763,0021800234,"NOV 18, 2018",MEM @ MIN,W,10,5,0.667,240,35,82,0.427,12,28,0.429,18,25,0.72,10,33,43,26,11,9,12,20,100
19,1610612763,0021800220,"NOV 16, 2018",MEM vs. SAC,W,9,5,0.643,240,43,85,0.506,11,25,0.44,15,24,0.625,9,31,40,24,11,5,13,23,112
20,1610612763,0021800207,"NOV 14, 2018",MEM @ MIL,W,8,5,0.615,240,42,83,0.506,14,36,0.389,18,24,0.75,4,30,34,24,8,4,12,20,116
