,TEAM_ID,combined_zone,SHOT_TYPE,TEAM_NAME,FGM,FGA,OREB,2nd_Chance_Pts,FG%,MISSES,OREB%,shot_value,pts_per_OREB,xpps,z_pts_per_OREB,scaled_pts_per_OREB
22,1610612738,In The Paint (Non-RA)_Center(C)_Less Than 8 ft._2PT Field Goal,2PT Field Goal,Boston Celtics,84,216,40,34,0.3888888888888889,132,0.30303030303030304,2,0.85,1.0190707806462374,0.4207127785961169,1.302982215489681
23,1610612738,In The Paint (Non-RA)_Left Side(L)_8-16 ft._2PT Field Goal,2PT Field Goal,Boston Celtics,5,23,5,3,0.21739130434782608,18,0.2777777777777778,2,0.6,0.713177528958034,0.1064486770881373,1.280616633206956
24,1610612738,In The Paint (Non-RA)_Right Side(R)_8-16 ft._2PT Field Goal,2PT Field Goal,Boston Celtics,15,37,4,0,0.40540540540540543,22,0.18181818181818182,2,0.0,0.9434528903490179,-0.6477851665310137,1.2269392357284157
25,1610612738,Left Corner 3_Left Side(L)_24+ ft._3PT Field Goal,3PT Field Goal,Boston Celtics,50,119,12,13,0.42016806722689076,69,0.17391304347826086,3,1.0833333333333333,1.3940023622474176,0.7140259400035645,1.3238567589535577
26,1610612738,Mid-Range_Center(C)_16-24 ft._2PT Field Goal,2PT Field Goal,Boston Celtics,32,85,3,2,0.3764705882352941,53,0.05660377358490566,2,0.6666666666666666,0.79834991018173,0.19025243749026516,1.2865807884823492
27,1610612738,Mid-Range_Center(C)_8-16 ft._2PT Field Goal,2PT Field Goal,Boston Celtics,9,21,2,3,0.42857142857142855,12,0.16666666666666666,2,1.5,0.9867745456595015,1.237799442516864,1.3611327294247662
28,1610612738,Mid-Range_Left Side Center(LC)_16-24 ft._2PT Field Goal,2PT Field Goal,Boston Celtics,33,64,2,2,0.515625,31,0.06451612903225806,2,1.0,1.0723875489018537,0.6092712395009047,1.316401564859316
29,1610612738,Mid-Range_Left Side(L)_16-24 ft._2PT Field Goal,2PT Field Goal,Boston Celtics,7,34,3,3,0.20588235294117646,27,0.1111111111111111,2,1.0,0.5279177851346455,0.6092712395009047,1.316401564859316
30,1610612738,Mid-Range_Left Side(L)_8-16 ft._2PT Field Goal,2PT Field Goal,Boston Celtics,32,82,9,9,0.3902439024390244,50,0.18,2,1.0,0.9249709034601689,0.6092712395009047,1.316401564859316
31,1610612738,Mid-Range_Right Side Center(RC)_16-24 ft._2PT Field Goal,2PT Field Goal,Boston Celtics,36,100,7,3,0.36,64,0.109375,2,0.42857142857142855,0.8085696163749161,-0.10904670680304872,1.265280233927373
