Rk,Season,Age,Tm,Lg,Player,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
26,2016-17,27,MIA,NBA,Hassan Whiteside,77,77,2513,7.8,13.9,7.8,13.9,0,0,3.2,5.1,4.2,11.4,15.6,0.8,0.8,2.3,2.2,3.2,18.8,0.557,0.557,,0.557,0.628,0.579
27,2016-17,21,BRK,NBA,Isaiah Whitehead,73,26,1643,4.5,11.1,3.5,7.9,1,3.3,2,2.5,0.7,3.3,4,4.2,0.9,0.8,3.1,3.8,11.9,0.402,0.446,0.295,0.445,0.805,0.487
28,2016-17,24,MIA,NBA,Okaro White,35,0,471,2.5,6.6,1.6,4.1,0.9,2.6,1.5,1.7,1.9,4.4,6.3,1.6,0.8,0.8,1.4,4,7.5,0.379,0.396,0.353,0.448,0.909,0.507
29,2016-17,28,OKC,NBA,Russell Westbrook,81,81,2802,10.6,24.9,8,17.4,2.6,7.5,9.1,10.8,1.8,9.3,11.1,10.8,1.7,0.4,5.6,2.4,32.9,0.425,0.459,0.343,0.476,0.845,0.554
30,2016-17,36,GSW,NBA,David West,68,0,854,5.7,10.6,5.6,10.3,0.1,0.3,1.8,2.4,2,6.6,8.6,6.4,1.8,2,3.3,4.4,13.3,0.536,0.541,0.375,0.542,0.768,0.571
31,2016-17,24,TOT,NBA,Briante Weber,20,0,205,4.4,10.5,4.2,8.8,0.2,1.8,1.9,2.8,1.4,3.2,4.6,3.7,2.1,0.2,1.4,2.8,10.9,0.417,0.48,0.1,0.425,0.688,0.462
32,2016-17,32,ORL,NBA,C.J. Watson,62,9,1012,3.4,8.8,2.3,5.1,1.1,3.7,2,2.3,0.6,2.6,3.2,4.1,1.5,0.1,1.7,3,10,0.387,0.448,0.305,0.452,0.864,0.507
33,2016-17,23,PHO,NBA,T.J. Warren,66,59,2048,7.1,14.3,6.6,12.6,0.5,1.7,2.1,2.7,2.2,3.8,6,1.3,1.3,0.7,1,3.1,16.7,0.495,0.527,0.265,0.511,0.773,0.539
34,2016-17,22,ATL,NBA,Taurean Waller-Prince,59,10,981,4.2,10.5,3,6.7,1.2,3.7,2.7,3.4,0.9,4.8,5.8,2,1.6,1,2.2,3.5,12.3,0.4,0.443,0.324,0.458,0.787,0.513
35,2016-17,26,WAS,NBA,John Wall,78,78,2836,8.2,18.2,7.1,14.8,1.1,3.5,5.4,6.7,0.7,3.4,4.1,10.5,2,0.6,4.1,1.9,22.9,0.451,0.48,0.327,0.482,0.801,0.541
36,2016-17,26,CHO,NBA,Kemba Walker,79,79,2739,8.5,19,5.3,11.1,3.2,7.9,4,4.7,0.6,3.5,4,5.7,1.1,0.3,2.2,1.6,24.1,0.444,0.476,0.399,0.527,0.847,0.569
37,2016-17,25,MIA,NBA,Dion Waiters,46,43,1384,7.3,17.2,5.1,11.7,2.2,5.6,2.1,3.3,0.5,3.5,4,5.2,1.1,0.5,2.7,2.5,19,0.424,0.438,0.395,0.488,0.646,0.507
38,2016-17,35,CHI,NBA,Dwyane Wade,60,59,1792,8.3,19.2,7.4,16.3,0.9,2.9,4.5,5.6,1.3,4.2,5.4,4.6,1.7,0.8,2.8,2.3,22,0.434,0.456,0.31,0.457,0.794,0.508
39,2016-17,32,NYK,NBA,Sasha Vujacic,42,4,408,3.7,12,1.7,5.5,2,6.5,1.5,2.1,1.1,4.1,5.2,4.6,1.1,0.2,1.4,3.4,10.9,0.309,0.306,0.311,0.393,0.708,0.423
40,2016-17,26,ORL,NBA,Nikola Vucevic,75,55,2163,8,17.2,7.7,15.9,0.4,1.2,1.8,2.7,2.9,10,13,3.5,1.3,1.2,1.9,3,18.2,0.468,0.481,0.307,0.48,0.669,0.498
Rk,Season,Age,Tm,Lg,Player,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
41,2016-17,21,POR,NBA,Noah Vonleh,74,41,1265,3.7,7.7,3.5,7.1,0.2,0.6,1.7,2.7,3.7,7.3,11,0.9,0.9,0.8,1.8,4.4,9.3,0.481,0.492,0.35,0.494,0.638,0.525
42,2016-17,20,MIL,NBA,Rashad Vaughn,41,2,458,4.5,12.3,2.4,5.9,2,6.4,0.2,0.4,0.3,3.5,3.9,1.8,1.5,0.8,1.1,2.5,11.2,0.365,0.413,0.321,0.449,0.4,0.449
43,2016-17,30,BRK,NBA,Greivis Vasquez,3,0,39,1.8,7.4,0.9,4.6,0.9,2.8,1.8,2.8,0,1.8,1.8,4.6,0.9,0.9,0.9,5.5,6.5,0.25,0.2,0.333,0.313,0.667,0.376
44,2016-17,34,GSW,NBA,Anderson Varejao,14,1,92,2,5.5,2,5.5,0,0,3.1,4.3,4.7,5.9,10.6,3.9,1.2,1.2,3.1,6.3,7,0.357,0.357,,0.357,0.727,0.478
45,2016-17,22,TOR,NBA,Fred VanVleet,37,0,294,4.8,13.6,3.4,10,1.3,3.6,2.2,2.7,0.5,4.7,5.1,4.3,2,0.4,1.8,4.4,13.1,0.351,0.341,0.379,0.401,0.818,0.443
46,2016-17,23,CHI,NBA,Denzel Valentine,57,0,976,3.8,10.6,1.1,3,2.7,7.7,0.5,0.7,0.4,5.2,5.6,2.3,1.1,0.3,1.8,3.2,10.7,0.354,0.363,0.351,0.481,0.778,0.492
47,2016-17,24,TOR,NBA,Jonas Valanciunas,80,80,2066,6.8,12.2,6.8,12.2,0,0,3.1,3.8,3.9,9.3,13.2,1,0.6,1.1,1.8,3.8,16.7,0.557,0.557,0.5,0.558,0.811,0.601
48,2016-17,23,DAL,NBA,Jarrod Uthoff,9,0,115,5,11.9,4.1,9.1,0.9,2.8,1.6,2.2,2.5,4.4,6.9,2.8,0.6,1.3,0.9,2.5,12.5,0.421,0.448,0.333,0.461,0.714,0.487
49,2016-17,21,PHO,NBA,Tyler Ulis,61,15,1123,5.9,14,5.2,11.5,0.7,2.5,1.8,2.3,0.6,2.4,3,7.2,1.5,0.2,2.5,2.3,14.2,0.421,0.455,0.266,0.445,0.775,0.474
50,2016-17,34,DET,NBA,Beno Udrih,39,0,560,5.9,12.7,5.2,10.6,0.7,2.1,2.1,2.2,0.4,3.3,3.7,8.4,0.8,0,2.3,1.9,14.6,0.467,0.491,0.344,0.495,0.941,0.535
51,2016-17,20,IND,NBA,Myles Turner,81,81,2541,6.3,12.3,5.7,10.7,0.6,1.6,3.5,4.3,2,6.4,8.3,1.5,1,2.4,1.5,3.7,16.6,0.511,0.536,0.348,0.534,0.809,0.585
52,2016-17,28,POR,NBA,Evan Turner,65,12,1658,5.1,12,4.4,9.4,0.7,2.6,1.8,2.2,0.8,4.6,5.4,4.5,1.2,0.5,2.2,2.6,12.7,0.426,0.47,0.263,0.454,0.825,0.491
53,2016-17,31,TOT,NBA,P.J. Tucker,81,21,2236,3.2,7.8,2.1,4.6,1.1,3.2,1.2,1.5,1.9,5.7,7.6,1.6,1.9,0.3,1.1,3.2,8.7,0.413,0.451,0.357,0.485,0.774,0.516
54,2016-17,21,MIN,NBA,Karl-Anthony Towns,82,82,3030,9.5,17.6,8.3,14.3,1.2,3.3,4.2,5.1,3.5,8.4,12,2.6,0.7,1.2,2.5,2.9,24.5,0.542,0.582,0.367,0.576,0.832,0.618
55,2016-17,24,TOT,NBA,Axel Toupane,4,0,47,3.8,6.9,3.1,3.8,0.8,3.1,0,0,0,0.8,0.8,0,0.8,0.8,0,4.6,8.4,0.556,0.8,0.25,0.611,,0.611
56,2016-17,31,SAC,NBA,Anthony Tolliver,65,9,1477,3.8,8.6,1.6,2.9,2.2,5.6,1.5,2,1.2,4.5,5.8,1.9,0.8,0.5,1.4,2.7,11.2,0.442,0.537,0.391,0.57,0.744,0.595
57,2016-17,22,CHO,NBA,Mike Tobey,2,0,25,1.4,5.8,1.4,5.8,0,0,0,0,2.9,1.4,4.3,1.4,0,0,1.4,2.9,2.9,0.25,0.25,,0.25,,0.25
58,2016-17,29,WAS,NBA,Marcus Thornton,33,1,575,5.3,13.1,3.5,8.1,1.8,5,1.4,1.7,1.4,3.4,4.8,2.6,1.2,0.2,1.6,3,13.7,0.4,0.431,0.35,0.467,0.852,0.494
59,2016-17,25,CLE,NBA,Tristan Thompson,78,78,2336,4,6.7,4,6.7,0,0,1.6,3.3,4.4,6.6,11,1.2,0.6,1.3,1,2.7,9.7,0.6,0.604,0,0.6,0.498,0.594
60,2016-17,26,GSW,NBA,Klay Thompson,78,78,2649,8.8,18.7,5.1,9.9,3.6,8.8,2.5,3,0.7,3.2,3.9,2.2,0.9,0.5,1.7,1.9,23.7,0.468,0.516,0.414,0.565,0.853,0.592
Rk,Season,Age,Tm,Lg,Player,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
61,2016-17,25,TOT,NBA,Hollis Thompson,40,9,752,3.7,9.6,2.2,5,1.5,4.5,0.9,1.4,0.9,4.5,5.4,1.7,1,0.3,0.5,3.3,9.8,0.385,0.429,0.337,0.465,0.655,0.482
62,2016-17,28,NYK,NBA,Lance Thomas,46,15,968,3.6,9.1,2.2,5.9,1.4,3.2,1.6,1.9,1.2,4.1,5.3,1.3,0.8,0.2,0.9,3.2,10.2,0.398,0.371,0.447,0.475,0.843,0.516
63,2016-17,27,BOS,NBA,Isaiah Thomas,76,76,2569,9.6,20.6,6.1,11.6,3.4,9.1,8.3,9.1,0.6,2.3,2.9,6.3,1,0.2,2.9,2.3,30.8,0.463,0.528,0.379,0.546,0.909,0.625
64,2016-17,39,MIL,NBA,Jason Terry,74,0,1365,2.8,6.4,0.8,1.9,1.9,4.5,0.6,0.8,0.4,2.4,2.8,2.6,1.2,0.5,0.9,2.5,8.1,0.432,0.444,0.427,0.582,0.828,0.6
65,2016-17,30,SAC,NBA,Garrett Temple,65,21,1728,3.8,9,2.1,4.4,1.7,4.6,1.2,1.5,0.7,3.2,3.8,3.5,1.7,0.6,1.6,2.9,10.5,0.424,0.476,0.373,0.519,0.784,0.545
66,2016-17,31,MIL,NBA,Mirza Teletovic,70,2,1133,5,13.3,1.7,3.6,3.3,9.7,1.1,1.4,0.3,4.8,5.1,1.5,0.4,0.4,1.2,3.5,14.3,0.373,0.46,0.341,0.498,0.778,0.515
67,2016-17,28,IND,NBA,Jeff Teague,82,82,2657,5.4,12.3,4.2,8.9,1.2,3.4,4.9,5.6,0.4,4,4.5,8.7,1.4,0.4,2.9,2.2,17,0.442,0.475,0.357,0.492,0.867,0.574
68,2016-17,22,HOU,NBA,Isaiah Taylor,4,0,52,0.7,4.8,0.7,3.5,0,1.4,0.7,1.4,0.7,1.4,2.1,2.1,0.7,0.7,0,4.2,2.1,0.143,0.2,0,0.143,0.5,0.19
69,2016-17,24,TOT,NBA,Edy Tavares,2,0,28,5.1,6.4,5.1,6.4,0,0,0,3.9,5.1,9,14.1,1.3,0,7.7,2.6,3.9,10.3,0.8,0.8,,0.8,0,0.633
70,2016-17,24,TOR,NBA,Jared Sullinger,11,1,118,4.6,14.3,3.7,8.8,0.9,5.5,1.2,2.4,3.1,5.2,8.2,0.9,1.2,0.3,1.2,5.2,11.3,0.319,0.414,0.167,0.351,0.5,0.366
71,2016-17,30,IND,NBA,Rodney Stuckey,39,0,696,4.7,12.6,3.7,9.5,1,3.1,4.1,5.5,0.3,4,4.3,4.3,0.8,0,2.7,2.3,14.5,0.373,0.391,0.317,0.412,0.748,0.483
72,2016-17,19,LAC,NBA,Diamond Stone,7,0,24,4.5,19.5,4.5,19.5,0,0,6,6,1.5,7.5,9,0,0,1.5,3,7.5,15,0.231,0.231,,0.231,1,0.339
73,2016-17,23,DEN,NBA,Jarnell Stokes,2,0,7,5.1,5.1,5.1,5.1,0,0,5.1,10.3,5.1,5.1,10.3,10.3,5.1,0,0,15.4,15.4,1,1,,1,0.5,0.798
74,2016-17,26,TOT,NBA,Lance Stephenson,18,0,361,5.4,12,4.8,10,0.6,2,0.8,1.3,0.4,4.8,5.2,5.9,0.5,0.3,2.6,3.2,12.2,0.45,0.48,0.3,0.475,0.615,0.485
75,2016-17,23,PHI,NBA,Nik Stauskas,80,27,2188,4.1,10.4,2,4.5,2.2,5.9,2,2.5,0.3,3.4,3.7,3.1,0.7,0.5,2.1,2.4,12.4,0.396,0.433,0.368,0.5,0.813,0.54
76,2016-17,32,PHI,NBA,Tiago Splitter,8,0,76,6.6,14.7,5.7,11.8,0.9,2.8,4.3,5.2,3.8,6.6,10.4,1.9,0.5,0.5,2.8,3.8,18.5,0.452,0.48,0.333,0.484,0.818,0.544
77,2016-17,29,LAC,NBA,Marreese Speights,82,2,1286,6.8,15.3,3.9,7.6,2.9,7.8,3.4,3.8,2.5,8,10.4,1.8,0.6,1.1,1.9,6.4,19.9,0.445,0.52,0.372,0.539,0.876,0.584
78,2016-17,25,MIL,NBA,Tony Snell,80,80,2336,3.8,8.3,1.6,2.9,2.2,5.5,0.7,0.9,0.3,3.5,3.8,1.5,0.8,0.2,0.8,1.9,10.5,0.455,0.548,0.406,0.588,0.81,0.603
79,2016-17,30,WAS,NBA,Jason Smith,74,3,1068,5.9,11.1,4.6,8.5,1.2,2.6,1.2,1.7,2.2,6.5,8.7,1.2,0.7,1.8,2,5.7,14.2,0.529,0.546,0.474,0.585,0.686,0.598
80,2016-17,31,CLE,NBA,J.R. Smith,41,35,1187,3.7,10.8,0.8,2.6,2.9,8.2,0.3,0.5,0.5,2.9,3.4,1.9,1.2,0.3,0.8,2.3,10.6,0.346,0.329,0.351,0.479,0.667,0.484
Rk,Season,Age,Tm,Lg,Player,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
81,2016-17,28,DET,NBA,Ish Smith,81,32,1955,6.1,13.8,5.5,11.9,0.5,1.9,1.3,1.9,0.4,3.9,4.3,7.7,1.1,0.6,2.1,2.3,14,0.439,0.467,0.267,0.458,0.706,0.477
82,2016-17,22,BOS,NBA,Marcus Smart,79,24,2399,4,11.2,2.6,6.3,1.4,5,3,3.8,1.2,3.4,4.6,5.5,1.9,0.5,2.4,2.9,12.5,0.359,0.42,0.283,0.422,0.812,0.486
83,2016-17,28,OKC,NBA,Kyle Singler,32,2,385,3.2,7.8,2.5,4.3,0.7,3.5,1.2,1.6,0.7,3.7,4.5,0.8,0.7,0.5,1,2.7,8.2,0.41,0.587,0.189,0.452,0.765,0.486
84,2016-17,27,SAS,NBA,Jonathon Simmons,78,8,1392,4.6,10.9,3.8,8.2,0.8,2.6,2.6,3.4,0.5,3.6,4.1,3.3,1.2,0.6,2,3.8,12.5,0.42,0.461,0.294,0.456,0.75,0.504
85,2016-17,22,TOR,NBA,Pascal Siakam,55,38,859,4.3,8.6,4.3,8.3,0,0.3,0.9,1.3,2.7,5.1,7.8,0.7,1.1,1.9,1.4,4.6,9.6,0.502,0.515,0.143,0.505,0.688,0.523
86,2016-17,26,CLE,NBA,Iman Shumpert,76,31,1937,3.7,9.1,2,4.2,1.7,4.9,1.3,1.7,0.7,3.3,4.1,2,1.2,0.5,1.4,2.8,10.5,0.411,0.469,0.36,0.507,0.789,0.536
87,2016-17,30,CHO,NBA,Ramon Sessions,50,1,811,4.4,11.7,3.5,8.9,0.9,2.8,4,5.2,0.5,2.8,3.2,5.7,1.2,0.1,2,1.9,13.8,0.38,0.393,0.339,0.42,0.771,0.495
88,2016-17,27,IND,NBA,Kevin Seraphin,49,3,559,7,12.8,7,12.6,0,0.1,0.9,1.4,2.6,6.5,9.1,1.5,0.5,1.3,1.9,4.3,14.9,0.551,0.556,0,0.551,0.636,0.559
89,2016-17,22,TOT,NBA,Wayne Selden,14,5,236,3.8,8.8,2.7,4.6,1.1,4.3,2.1,3.4,0.2,2.3,2.4,2,0.9,0.2,1.8,2.7,10.8,0.431,0.6,0.25,0.491,0.636,0.525
90,2016-17,32,ATL,NBA,Thabo Sefolosha,62,42,1596,3.9,8.9,3,6.2,0.9,2.7,1.2,1.7,1.2,4.9,6.1,2.4,2.2,0.7,1.3,2.2,10,0.441,0.484,0.342,0.492,0.733,0.519
91,2016-17,28,ATL,NBA,Mike Scott,18,0,195,3.1,10.9,2.4,5.9,0.7,5,1.3,1.5,1.8,5,6.8,3.1,0.7,0.6,1.5,2.2,8.3,0.288,0.406,0.148,0.322,0.875,0.36
92,2016-17,36,BRK,NBA,Luis Scola,36,1,461,5.5,11.8,4.2,7.9,1.3,3.9,2,2.9,4,6.9,10.9,2.9,1.1,0.3,2.7,4.9,14.4,0.47,0.535,0.34,0.526,0.676,0.55
93,2016-17,23,ATL,NBA,Dennis Schroder,79,78,2485,7.9,17.6,6.5,13.3,1.4,4.3,3.2,3.7,0.6,3,3.6,7.2,1.1,0.2,3.7,2.2,20.5,0.451,0.487,0.34,0.493,0.855,0.533
94,2016-17,25,WAS,NBA,Tomas Satoransky,57,3,719,3.1,7.4,2.6,5.5,0.5,1.9,1.2,1.7,1.3,2.9,4.2,4.6,1.3,0.3,1.9,3,7.7,0.415,0.473,0.243,0.446,0.697,0.477
95,2016-17,22,PHI,NBA,Dario Saric,81,36,2129,6.4,15.7,4.7,9.9,1.8,5.8,2.9,3.7,1.9,6.8,8.7,3.1,1,0.5,3.1,2.7,17.6,0.411,0.469,0.311,0.468,0.782,0.508
96,2016-17,28,CLE,NBA,Larry Sanders,5,0,13,2.8,11.1,2.8,11.1,0,0,5.5,5.5,8.3,2.8,11.1,0,2.8,2.8,5.5,13.8,11.1,0.25,0.25,,0.25,1,0.41
97,2016-17,20,OKC,NBA,Domantas Sabonis,81,66,1632,4.2,10.6,3.1,7.1,1.1,3.5,1,1.5,1,5.3,6.4,1.8,0.9,0.7,1.8,4.4,10.6,0.399,0.438,0.321,0.452,0.657,0.469
98,2016-17,20,LAL,NBA,D'Angelo Russell,63,60,1811,7,17.2,4.3,9.6,2.7,7.6,2.9,3.7,0.6,3.8,4.4,6,1.7,0.3,3.5,2.6,19.6,0.405,0.447,0.352,0.483,0.782,0.518
99,2016-17,31,MIN,NBA,Brandon Rush,47,33,1030,2.4,6.5,0.9,2.6,1.5,4,0.5,0.6,0.6,2.9,3.5,1.6,0.8,0.8,1,1.5,6.9,0.374,0.356,0.386,0.492,0.722,0.505
100,2016-17,30,ORL,NBA,Damjan Rudez,45,0,314,3.6,10.1,1.3,2.8,2.3,7.3,0,0,0.6,2.3,2.9,2.3,1.4,0.1,1,3.6,9.4,0.352,0.458,0.313,0.466,,0.466
101,2016-17,26,MIN,NBA,Ricky Rubio,75,75,2469,3.8,9.5,2.9,6.6,0.9,2.9,3.7,4.2,1,3.5,4.4,9.9,1.9,0.1,2.8,2.9,12.2,0.402,0.443,0.306,0.448,0.891,0.539
102,2016-17,22,BOS,NBA,Terry Rozier,74,0,1263,4.3,11.7,2.7,6.6,1.6,5.1,1.5,1.9,1.1,5.3,6.5,3.7,1.3,0.3,1.3,2,11.7,0.367,0.405,0.318,0.437,0.773,0.466
103,2016-17,25,TOT,NBA,Terrence Ross,78,24,1955,6,13.7,3.4,6.5,2.6,7.2,1.2,1.4,0.3,3.5,3.8,1.6,1.6,0.6,1.3,2.6,15.8,0.437,0.518,0.363,0.532,0.831,0.55
104,2016-17,28,NYK,NBA,Derrick Rose,64,64,2082,8,16.9,7.7,15.9,0.2,1,3.8,4.4,1.1,3.1,4.3,4.9,0.8,0.3,2.5,1.5,20,0.471,0.487,0.217,0.477,0.874,0.53
105,2016-17,30,CHI,NBA,Rajon Rondo,69,42,1843,4.5,11,3.5,8.4,1,2.6,0.6,1,1.4,5.5,6.9,9,1.9,0.2,3.3,2.8,10.5,0.408,0.418,0.376,0.453,0.6,0.461
106,2016-17,30,PHI,NBA,Sergio Rodriguez,68,30,1518,5,12.7,2.8,6.7,2.2,6,0.4,0.6,0.5,3.2,3.7,8.2,1.2,0.1,3,2.3,12.6,0.392,0.415,0.365,0.478,0.667,0.484
107,2016-17,25,LAL,NBA,Thomas Robinson,48,1,560,6.8,12.6,6.8,12.5,0,0.1,2,4.2,5.4,8.9,14.3,2,1.7,0.6,3,4.9,15.5,0.536,0.538,0,0.536,0.47,0.535
108,2016-17,23,IND,NBA,Glenn Robinson,69,27,1427,4,8.5,2.7,5.4,1.2,3.2,1.4,1.9,1.4,4.8,6.2,1.2,1,0.5,0.9,1.6,10.6,0.467,0.512,0.392,0.54,0.711,0.564
109,2016-17,31,CHO,NBA,Brian Roberts,41,2,416,4,10.6,2.5,6.8,1.5,3.8,2.9,3.4,0.4,2.9,3.4,4.5,0.8,0.1,2.3,1.6,12.3,0.377,0.372,0.386,0.447,0.846,0.51
110,2016-17,25,OKC,NBA,Andre Roberson,79,79,2376,3.3,7,2.6,4.2,0.7,2.8,0.7,1.7,1.5,4.6,6.1,1.2,1.4,1.2,0.8,3.1,7.9,0.464,0.609,0.245,0.513,0.423,0.51
111,2016-17,24,LAC,NBA,Austin Rivers,74,29,2054,5.7,12.8,3.7,7.6,1.9,5.2,2.3,3.3,0.4,2.5,2.8,3.6,0.8,0.2,2,3.3,15.6,0.442,0.491,0.371,0.518,0.691,0.545
112,2016-17,21,SAC,NBA,Malachi Richardson,22,0,198,5.1,12.4,3.6,7.3,1.5,5.1,2.7,3.5,0.5,3.6,4.2,2,0.9,0.2,1.5,4.2,14.4,0.412,0.5,0.286,0.471,0.789,0.517
113,2016-17,23,MIA,NBA,Josh Richardson,53,34,1614,4.5,11.4,2.8,6.4,1.7,5.1,1.3,1.7,0.8,3,3.7,3.1,1.3,0.9,1.4,2.9,12,0.394,0.444,0.33,0.467,0.779,0.493
114,2016-17,26,MIA,NBA,Willie Reed,71,5,1031,5.7,10,5.6,9.8,0,0.1,1.7,3.1,4.5,7.1,11.6,0.9,0.6,1.6,1.1,4.8,13.1,0.568,0.573,0.25,0.57,0.557,0.578
115,2016-17,32,LAC,NBA,J.J. Redick,78,78,2198,6.5,14.6,3.2,6.9,3.3,7.7,2.9,3.3,0.2,2.6,2.8,1.8,0.9,0.2,1.6,2,19.2,0.445,0.462,0.429,0.558,0.891,0.599
116,2016-17,35,MEM,NBA,Zach Randolph,73,5,1786,8.7,19.4,8.3,17.5,0.4,1.9,2.8,3.9,3.7,8.4,12.1,2.5,0.8,0.2,2,2.7,20.7,0.449,0.474,0.223,0.46,0.731,0.49
117,2016-17,22,LAL,NBA,Julius Randle,74,73,2132,6.4,13.1,6.1,12,0.3,1.1,3.4,4.8,2.5,8.2,10.7,4.5,0.8,0.6,2.9,4.2,16.5,0.488,0.507,0.27,0.499,0.723,0.543
118,2016-17,23,TOT,NBA,Chasson Randle,26,0,299,4.8,11.8,2.9,6.1,1.9,5.7,4.9,5.2,0.7,3.1,3.9,4.1,1.1,0.2,2.3,4.7,16.5,0.408,0.471,0.34,0.49,0.953,0.586
119,2016-17,22,POR,NBA,Tim Quarterman,16,0,80,5.9,13.1,3.6,7.2,2.3,5.9,0,1.4,1.8,4.5,6.3,5,0.9,1.4,5,2.7,14,0.448,0.5,0.385,0.534,0,0.511
120,2016-17,33,PHO,NBA,Ronnie Price,14,0,134,1.1,6.4,0.3,1.9,0.8,4.6,0.8,1.1,0.8,2.1,3,4.8,3,0.3,0.8,3.8,3.8,0.167,0.143,0.176,0.229,0.75,0.272
Rk,Season,Age,Tm,Lg,Player,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
121,2016-17,23,PHI,NBA,Alex Poythress,6,1,157,5.7,12.4,4.4,8,1.4,4.4,1.8,2.3,2.5,4.1,6.6,1.1,0.7,0.5,0.7,3.2,14.7,0.463,0.543,0.316,0.519,0.8,0.548
122,2016-17,23,TOR,NBA,Norman Powell,76,18,1368,6,13.3,4.5,8.8,1.5,4.6,3.3,4.2,0.7,3.8,4.4,2.2,1.4,0.4,1.8,3.3,16.7,0.449,0.514,0.324,0.504,0.792,0.552
123,2016-17,25,DAL,NBA,Dwight Powell,77,3,1333,5.2,10.2,4.7,8.2,0.6,2,2.9,3.8,2.5,5.8,8.3,1.3,1.6,1.1,0.9,3.6,13.9,0.515,0.571,0.284,0.542,0.759,0.588
124,2016-17,21,NYK,NBA,Kristaps Porzingis,66,65,2164,7.4,16.4,5.5,11.2,1.9,5.2,3.3,4.2,1.8,6.1,7.9,1.6,0.8,2.1,2,4.1,19.9,0.45,0.493,0.357,0.507,0.786,0.546
125,2016-17,21,CHI,NBA,Bobby Portis,64,13,1000,6.6,13.5,5.4,10,1.2,3.5,1.4,2.1,2.7,8,10.7,1.3,0.6,0.4,1.3,3.4,15.7,0.488,0.541,0.333,0.531,0.661,0.545
126,2016-17,23,WAS,NBA,Otto Porter,80,80,2605,5.7,11.1,3.7,6.4,2,4.7,1.4,1.6,1.6,5.5,7.1,1.7,1.6,0.6,0.6,2.7,14.9,0.516,0.576,0.434,0.608,0.832,0.628
127,2016-17,21,TOR,NBA,Jakob Poeltl,54,4,626,3.9,6.6,3.9,6.6,0,0,1.8,3.3,4.5,5,9.5,0.7,1,1.2,1.7,6.5,9.5,0.583,0.583,,0.583,0.544,0.589
128,2016-17,28,TOT,NBA,Miles Plumlee,45,12,484,3.3,6.8,3.3,6.8,0,0,1.9,2.9,2.8,4.2,7.1,1.6,1.3,1,2.2,5.4,8.4,0.478,0.478,,0.478,0.641,0.518
129,2016-17,26,TOT,NBA,Mason Plumlee,81,64,2148,5.6,10.4,5.6,10.3,0,0.1,2.9,5,2.8,7.3,10.1,4.8,1.2,1.5,2.2,3.8,14.1,0.536,0.541,0,0.536,0.58,0.558
130,2016-17,24,NYK,NBA,Marshall Plumlee,21,1,170,3.4,6.4,3.4,6.4,0,0,1.7,4,4.9,5.9,10.8,2.1,0.8,0.8,2.5,4.9,8.5,0.533,0.533,,0.533,0.421,0.521
131,2016-17,39,LAC,NBA,Paul Pierce,25,7,277,3.6,9.1,1.7,3.5,1.9,5.6,1.3,1.7,0.1,6.1,6.2,1.3,0.5,0.6,2.1,5.2,10.5,0.4,0.481,0.349,0.507,0.769,0.535
132,2016-17,24,MIL,NBA,Gary Payton,6,0,99,2.9,8,2.5,4.7,0.4,3.3,1.1,1.8,0,4.4,4.4,4.7,1.1,1.5,3.6,3.3,7.3,0.364,0.538,0.111,0.386,0.6,0.413
133,2016-17,22,ORL,NBA,Elfrid Payton,82,58,2412,6.4,13.6,5.8,11.4,0.6,2.2,2.2,3.1,1.3,4.4,5.8,7.9,1.3,0.6,2.7,2.6,15.6,0.471,0.509,0.274,0.493,0.692,0.52
134,2016-17,22,TOT,NBA,Cameron Payne,31,0,462,5,15,2.9,8.3,2.1,6.7,0.4,0.6,0.2,3.5,3.7,4.3,1.1,0.3,2.3,4.1,12.5,0.332,0.346,0.314,0.402,0.625,0.407
135,2016-17,25,MIN,NBA,Adreian Payne,18,0,135,6.1,14.4,5.3,10.4,0.8,4,3.7,5.1,2.4,6.4,8.8,1.9,2.1,1.9,2.1,8.5,16.8,0.426,0.513,0.2,0.454,0.737,0.505
136,2016-17,31,LAC,NBA,Chris Paul,61,61,1921,7,14.7,4.7,9.1,2.3,5.7,4.3,4.9,0.7,4.9,5.7,10.6,2.2,0.1,2.8,2.7,20.7,0.476,0.518,0.411,0.555,0.892,0.614
137,2016-17,27,TOR,NBA,Patrick Patterson,65,8,1599,3.5,8.6,1.4,2.9,2.1,5.7,1,1.4,1.4,5.2,6.6,1.7,0.9,0.5,0.9,2.7,10,0.401,0.458,0.372,0.523,0.717,0.542
