,Age,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OBPM,DBPM,BPM,VORP,YrsInLg,Player
0,24.4,41.7,1.0,492.0,4.99,11.220000000000002,5.280000000000001,11.229999999999999,-0.25999999999999995,0.040000000000000036,-1.0399999999999996,-2.8599999999999994,3.6899999999999995,4.0600000000000005,7.750000000000001,1.53,3.12,0.41000000000000003,0.7299999999999995,2.88,8.750000000000002,0.42019999999999996,0.435,0.16650000000000004,0.41750000000000004,0.3384,0.44290000000000007,0.0253,-0.050799999999999956,11.459999999999997,13.04,12.47,6.65,4.790000000000001,0.8500000000000001,10.200000000000001,14.05,101.4,100.0,-1.4,2.43,0.9500000000000006,-0.1,2.0,Ricky Blanton
0,24.0,47.0,28.2,961.4,5.279999999999999,13.420000000000002,4.8,11.64,0.4599999999999999,1.7599999999999996,3.34,4.32,1.1599999999999997,3.3199999999999994,4.5200000000000005,2.6199999999999997,1.6799999999999997,0.52,2.3400000000000003,5.3199999999999985,14.419999999999998,0.3918000000000001,0.4115999999999999,0.20059999999999997,0.407,0.7741999999999999,0.4682,0.12240000000000001,0.32600000000000007,3.259999999999999,10.4,6.6000000000000005,11.1,2.26,0.88,12.28,20.219999999999995,95.6,110.60000000000001,-3.08,-0.9800000000000001,-4.04,-0.52,2.0,Walter Bond
0,23.85,59.35,37.05,1661.8,6.32,12.13,6.385,12.145,-0.09500000000000003,0.0500000000000001,3.2800000000000002,4.525,4.015,3.7250000000000014,7.759999999999999,2.665,1.0699999999999998,0.23000000000000004,1.8000000000000003,3.7699999999999996,15.855000000000002,0.52335,0.5318499999999999,0.12505,0.5200499999999999,0.6997,0.55935,-0.0035500000000000097,0.3841,11.489999999999998,12.11,11.769999999999998,11.165000000000001,1.3850000000000002,0.3699999999999998,10.87,18.28,117.2,114.9,1.4849999999999997,-1.065,0.39500000000000046,0.95,2.0,Dexter Cambridge
0,23.2,52.0,12.0,1343.75,5.285000000000001,11.995000000000001,4.885,9.655,0.47000000000000003,2.365,4.675000000000001,6.3950000000000005,2.595,3.3099999999999996,5.91,5.219999999999999,2.34,0.63,4.755000000000001,4.44,15.769999999999998,0.4361999999999999,0.4700500000000001,0.21164999999999998,0.4548000000000001,0.71105,0.52945,0.20060000000000003,0.53735,7.994999999999999,10.935,9.379999999999999,22.21,3.3200000000000003,1.1600000000000001,24.320000000000004,23.565,95.75,109.2,-0.7950000000000004,0.49500000000000005,-0.32999999999999985,0.8850000000000001,2.0,Doug Christie
0,24.0,61.8,5.4,781.0,5.039999999999999,12.139999999999999,4.4,9.86,0.6199999999999999,2.2600000000000002,3.1600000000000006,3.960000000000001,0.98,2.0199999999999996,2.98,8.200000000000001,1.04,0.12,4.3999999999999995,3.44,13.839999999999998,0.4098000000000001,0.4478,0.2788,0.4363999999999999,0.7818,0.486,0.19940000000000002,0.2699999999999999,3.1799999999999997,6.24,4.659999999999999,31.96,1.5,0.25999999999999995,26.24,21.78,94.39999999999999,111.8,-3.1400000000000006,-3.98,-7.08,-0.56,2.0,Duane Cooper
0,23.4,42.0,5.0,529.7,5.69,12.320000000000002,5.12,10.819999999999999,0.5700000000000001,1.5099999999999998,1.6099999999999999,1.9400000000000008,1.5,3.5,5.0,1.4,1.6399999999999997,1.95,1.9900000000000002,4.44,13.520000000000001,0.45470000000000005,0.4659,0.29109999999999997,0.48190000000000005,0.8006,0.5097,0.15250000000000002,0.1354,4.24,11.000000000000002,7.489999999999998,6.040000000000001,2.3600000000000003,3.46,13.71,16.97,100.5,110.0,-2.41,-0.28000000000000014,-2.709999999999999,-0.16000000000000003,2.0,Joe Courtney
0,23.85,43.35,0.09999999999999998,346.95,5.68,10.694999999999999,5.045,8.380000000000003,0.6599999999999999,2.315000000000001,3.565,5.1850000000000005,0.7949999999999999,2.065,2.84,7.559999999999999,2.115,0.035,4.050000000000001,4.135,15.480000000000002,0.5179,0.6146499999999999,0.19040000000000007,0.54305,0.70235,0.5788,0.21434999999999998,0.46005,2.4899999999999993,6.28,4.5249999999999995,31.200000000000003,3.0549999999999993,0.030000000000000027,24.049999999999997,20.755000000000003,102.9,106.9,-0.08999999999999964,-1.62,-1.7750000000000004,0.06,2.0,John Crotty
0,26.866666666666667,32.266666666666666,1.6,477.26666666666665,2.72,7.093333333333335,3.100000000000001,7.713333333333334,-0.38,-0.6866666666666666,6.38,8.066666666666666,2.5333333333333337,7.12,9.653333333333334,2.4000000000000004,1.1666666666666665,0.5199999999999999,1.6400000000000003,6.886666666666667,11.439999999999998,0.3622666666666666,0.3659333333333334,-0.1058,0.3466666666666666,0.8012666666666667,0.5662666666666667,-0.053266666666666664,2.2212666666666663,7.099999999999998,23.89333333333333,15.066666666666668,9.459999999999999,1.54,1.1533333333333335,14.266666666666666,14.16,115.53333333333333,112.66666666666667,-3.0133333333333336,-0.48666666666666664,-3.546666666666667,0.16666666666666666,2.0,Radisav Curcic
0,26.0,75.6,23.6,1545.4,5.779999999999999,13.979999999999999,4.420000000000001,9.760000000000002,1.44,4.219999999999999,1.0999999999999996,1.9400000000000004,1.7399999999999998,3.0199999999999996,4.660000000000001,3.9800000000000004,0.9,0.62,2.1799999999999997,2.9799999999999995,13.999999999999998,0.4126000000000001,0.4502,0.2642000000000001,0.45980000000000004,0.6875999999999999,0.47620000000000007,0.2904,0.147,5.779999999999999,8.939999999999998,7.460000000000001,16.220000000000002,1.3000000000000003,1.02,13.220000000000002,21.119999999999997,98.0,108.8,-0.6800000000000004,-0.6799999999999997,-1.3800000000000001,0.28000000000000014,2.0,Lloyd Daniels
0,23.0,59.60000000000001,24.8,1160.4,5.060000000000001,11.08,4.56,9.540000000000001,0.49999999999999994,1.4200000000000002,1.88,2.42,0.5800000000000002,1.7599999999999993,2.3,3.32,0.8600000000000001,0.4199999999999999,1.8200000000000005,2.56,12.44,0.4598000000000001,0.4764000000000001,0.2538,0.4784,0.7837999999999997,0.5146,0.11780000000000002,0.24960000000000002,1.9199999999999988,5.12,3.5999999999999988,14.079999999999998,1.22,0.74,13.0,16.92,103.39999999999999,104.4,-2.64,-0.020000000000000018,-2.6799999999999997,-0.15999999999999995,2.0,Hubert Davis
0,24.0,67.4,54.800000000000004,2135.4,6.76,15.700000000000001,5.8,12.3,0.98,3.36,4.12,5.7,2.6399999999999997,2.9600000000000004,5.6000000000000005,2.06,1.42,0.96,1.9400000000000002,3.5799999999999996,18.500000000000004,0.4242000000000001,0.46399999999999997,0.3392,0.4554,0.7068,0.5054000000000001,0.22260000000000005,0.3682000000000001,8.2,9.86,8.92,8.84,1.9799999999999998,1.7000000000000002,9.42,23.86,106.0,113.0,0.5800000000000001,-1.8399999999999999,-1.28,0.54,2.0,Todd Day
0,24.2,24.0,13.0,618.5999999999999,8.239999999999998,16.06,8.099999999999998,15.459999999999999,0.14000000000000012,0.6000000000000004,3.16,4.58,2.82,3.2600000000000002,6.12,1.3400000000000003,2.26,1.1600000000000001,2.58,3.46,19.82,0.503,0.5096,0.20900000000000002,0.5036,0.6344000000000002,0.5297999999999998,0.025799999999999986,0.24619999999999997,9.040000000000003,9.680000000000001,9.420000000000002,5.379999999999999,3.0200000000000005,2.0599999999999996,13.12,24.02,103.6,102.60000000000001,-0.1399999999999999,0.94,0.7599999999999998,0.8999999999999999,2.0,Richard Dumas
0,26.0,41.1,3.3,557.0,2.36,8.280000000000001,2.26,8.209999999999999,0.1,0.07000000000000006,4.630000000000001,6.2700000000000005,2.0199999999999996,3.240000000000001,5.21,2.0600000000000005,1.47,0.72,1.5900000000000007,3.4799999999999995,9.39,0.28609999999999997,0.2812,0.096,0.29109999999999997,0.6761999999999999,0.4138000000000001,0.007400000000000004,0.8199999999999998,6.540000000000002,10.330000000000002,8.469999999999999,9.240000000000002,2.18,1.33,13.280000000000001,15.169999999999996,95.2,109.4,-4.050000000000001,0.3899999999999997,-3.6599999999999984,-0.09000000000000004,2.0,Pat Durham
0,23.0,81.80000000000001,83.60000000000001,2832.4,6.079999999999999,11.959999999999999,5.96,11.540000000000001,0.09999999999999998,0.5,3.32,4.48,2.9800000000000004,6.0200000000000005,8.899999999999999,2.0399999999999996,0.7599999999999999,1.38,1.8400000000000003,3.58,15.720000000000002,0.5094,0.5144000000000001,0.2204,0.5136000000000001,0.7465999999999999,0.5595999999999999,0.032200000000000006,0.3574,9.180000000000001,17.220000000000006,13.280000000000001,8.679999999999996,1.1800000000000002,2.2399999999999998,11.659999999999995,18.62,113.8,103.0,0.7,1.52,2.3200000000000003,3.1200000000000006,2.0,LaPhonso Ellis
0,21.4,59.4,14.5,1159.4,5.09,10.3,4.6899999999999995,6.709999999999999,0.39999999999999997,3.57,0.6400000000000001,2.8199999999999994,1.65,2.5799999999999996,4.359999999999999,4.5,2.3,2.19,3.42,4.7299999999999995,11.26,0.49879999999999997,0.6228,0.2975,0.5183,0.3625000000000001,0.5035000000000001,0.3321,0.2731,5.07,8.99,6.879999999999999,17.38,3.3100000000000005,3.9699999999999998,21.779999999999998,17.63,98.9,101.4,-1.990000000000002,2.7800000000000002,0.6699999999999982,0.36,2.0,Jo Jo English
0,24.0,51.0,-2.8000000000000007,612.6,4.5600000000000005,9.18,4.52,8.68,0.040000000000000036,0.5799999999999998,4.199999999999999,6.319999999999999,3.32,4.94,8.239999999999998,1.1,1.1400000000000001,0.6200000000000001,2.8999999999999995,7.959999999999999,13.460000000000003,0.5028,0.5224000000000001,-0.0368,0.5011999999999999,0.6544000000000002,0.5592,0.0338,0.663,10.320000000000002,15.9,13.080000000000002,4.48,1.5799999999999998,1.12,20.4,17.92,103.4,107.39999999999999,-2.8200000000000003,-0.7600000000000001,-3.56,-0.04000000000000001,2.0,Matt Geiger
0,23.0,58.6,18.6,1084.6,5.78,13.4,5.48,12.6,0.2799999999999999,0.7799999999999997,4.54,6.84,0.7,1.1600000000000006,1.9400000000000008,5.900000000000001,1.48,0.24000000000000002,2.2,3.1400000000000006,16.3,0.4328,0.4328,0.1524,0.43999999999999995,0.6482000000000002,0.4942,0.046800000000000015,0.506,2.44,3.36,2.980000000000001,24.62,2.08,0.46,12.000000000000002,22.279999999999998,106.4,110.0,-1.32,-2.86,-4.16,-0.24,2.0,Litterial Green
0,24.0,79.2,81.0,2843.0,6.459999999999998,14.579999999999997,5.7799999999999985,12.639999999999999,0.6000000000000001,1.9599999999999997,2.4800000000000004,3.82,2.6399999999999997,7.32,10.079999999999998,4.3,1.7799999999999998,0.5999999999999998,2.9399999999999995,2.32,16.039999999999996,0.44079999999999997,0.4636,0.33880000000000005,0.46240000000000003,0.6476,0.49060000000000004,0.138,0.2638,8.479999999999999,23.300000000000004,15.76,18.659999999999997,2.5,1.0,15.299999999999997,22.840000000000003,99.0,104.8,0.7200000000000004,2.24,2.920000000000001,3.5599999999999996,2.0,Tom Gugliotta
0,24.0,39.6,6.05,250.35,4.125,9.485,3.95,9.209999999999999,0.15,0.30000000000000004,2.885,5.010000000000001,4.62,6.410000000000001,10.95,2.1800000000000006,1.6550000000000002,1.1999999999999997,2.0549999999999997,7.704999999999999,11.155,0.43135,0.43374999999999997,0.10225,0.4386,0.5696,0.4819,0.0283,0.54725,14.955000000000002,19.209999999999997,17.18,7.4899999999999975,2.245,1.8099999999999998,14.215,16.564999999999998,105.25,101.55,-2.045000000000001,0.98,-1.0000000000000002,0.125,2.0,Jay Guidinger
0,23.0,54.39999999999999,47.8,1526.6000000000001,4.7,10.139999999999997,4.460000000000001,9.080000000000002,0.24000000000000005,1.1199999999999999,1.66,2.4999999999999996,1.6600000000000001,4.579999999999999,6.359999999999999,3.4999999999999996,1.34,1.1800000000000002,2.58,3.08,11.36,0.4663999999999999,0.48919999999999986,0.2896000000000001,0.47979999999999995,0.6736,0.5035999999999999,0.11400000000000002,0.24239999999999995,5.659999999999999,13.620000000000006,9.799999999999999,13.62,1.92,1.9400000000000004,18.939999999999998,16.98,96.8,104.80000000000001,-2.6,1.84,-0.7199999999999998,1.1800000000000002,2.0,Robert Horry
0,24.0,74.0,19.4,1313.8,4.800000000000001,10.36,4.56,9.82,0.19999999999999998,0.5599999999999998,3.4800000000000004,5.26,3.1599999999999997,5.720000000000001,8.84,2.32,1.1799999999999997,1.14,2.9,6.9399999999999995,13.26,0.46340000000000003,0.4744,0.29100000000000004,0.47080000000000005,0.6746000000000002,0.5271999999999999,0.0468,0.5347999999999999,9.9,17.1,13.639999999999999,8.54,1.5999999999999999,1.9400000000000004,18.82,17.72,101.6,107.39999999999999,-2.0399999999999996,0.3599999999999999,-1.74,0.45999999999999996,2.0,Byron Houston
0,23.4,38.400000000000006,12.0,498.4,5.42,11.740000000000002,5.1000000000000005,11.459999999999999,0.3400000000000001,0.30000000000000004,4.359999999999999,6.3999999999999995,4.779999999999999,6.18,10.980000000000002,1.8600000000000003,1.52,1.9799999999999998,3.56,6.16,15.700000000000003,0.4674,0.45399999999999996,0.0242,0.48239999999999994,0.6072000000000001,0.537,0.03639999999999999,0.5281999999999999,14.880000000000003,18.46,16.639999999999997,7.240000000000002,2.1399999999999997,3.4799999999999995,20.48,21.54,104.0,103.6,-2.2000000000000006,0.7799999999999999,-1.4599999999999995,0.0,2.0,Stephen Howard
0,23.1,34.1,41.65,1470.45,6.965,17.265,6.635000000000001,15.974999999999998,0.33499999999999996,1.335,3.41,4.8950000000000005,1.75,3.5400000000000005,5.245000000000001,4.24,1.125,0.6400000000000001,4.085,2.6149999999999998,17.645,0.3879,0.3918,0.23205000000000003,0.3926,0.6902499999999999,0.43695000000000006,0.047799999999999995,0.32155,4.92,11.55,7.99,19.740000000000002,1.555,1.2950000000000004,16.61,26.77,88.2,113.05,-2.1999999999999997,-0.8899999999999997,-3.0949999999999998,0.295,2.0,Jim Jackson
0,25.799999999999997,47.4,3.4,733.2,4.9799999999999995,10.400000000000002,3.7400000000000007,7.979999999999999,1.2200000000000002,2.42,2.2399999999999998,2.9400000000000004,0.21999999999999997,2.099999999999999,2.3400000000000007,5.6800000000000015,1.0400000000000005,0.07999999999999999,2.52,4.180000000000001,13.52,0.436,0.45080000000000003,0.41700000000000004,0.4920000000000001,0.5806,0.5082,0.2048,0.238,0.8400000000000003,6.3199999999999985,3.62,21.299999999999997,1.4199999999999995,0.18,18.92,16.339999999999996,103.2,112.2,-1.3399999999999999,-2.9,-4.24,-0.12,2.0,Keith Jennings
0,22.45,45.3,6.75,562.8,5.224999999999999,14.71,4.769999999999999,13.325000000000003,0.45499999999999996,1.405,3.31,4.780000000000001,2.0100000000000007,3.02,5.09,1.4050000000000005,0.5450000000000002,0.14000000000000004,2.51,2.24,14.195,0.35995000000000005,0.36140000000000005,0.26344999999999996,0.37500000000000006,0.7454,0.4292000000000001,0.09085,0.3216,6.275,9.499999999999998,7.9,5.255,0.8500000000000001,0.2700000000000001,13.47,22.49,89.5,111.45,-5.83,-3.275,-9.1,-0.75,2.0,Dave Johnson
0,24.46666666666667,38.0,3.0,865.0666666666666,6.786666666666666,13.840000000000003,6.673333333333333,13.580000000000002,0.11333333333333334,0.2733333333333333,2.5666666666666673,4.986666666666666,1.973333333333333,4.98,7.006666666666668,1.4866666666666666,1.413333333333333,1.7399999999999998,3.6066666666666665,4.673333333333333,16.266666666666666,0.5079333333333332,0.5199333333333332,-0.04546666666666668,0.5157333333333333,0.5699333333333333,0.5207333333333334,0.041400000000000006,0.3454666666666666,6.4866666666666655,15.286666666666665,10.78,6.379999999999999,1.96,3.026666666666667,18.206666666666663,22.90666666666667,91.86666666666667,108.8,-4.453333333333333,-0.20000000000000018,-4.633333333333334,-0.033333333333333326,2.0,Thomas Jordan
0,23.0,76.4,21.6,1736.8000000000002,4.64,9.259999999999998,4.380000000000001,8.66,0.24000000000000005,0.64,4.0600000000000005,5.44,3.44,5.96,9.32,2.0999999999999996,1.08,0.54,2.2,3.6400000000000006,13.540000000000001,0.494,0.4960000000000001,0.010200000000000015,0.5074,0.7578,0.576,0.06820000000000001,0.594,10.0,19.14,14.420000000000002,7.859999999999999,1.52,0.94,15.639999999999999,16.02,115.80000000000001,109.4,-0.5800000000000001,-0.19999999999999993,-0.7000000000000001,1.04,2.0,Adam Keefe
0,24.0,78.2,79.39999999999999,2853.8,6.800000000000001,14.02,6.720000000000001,13.38,0.14000000000000004,0.6,6.239999999999999,7.579999999999999,2.0,6.52,8.54,3.2999999999999994,1.3800000000000006,1.06,3.7199999999999993,3.58,19.959999999999997,0.4836,0.4996,0.13720000000000002,0.4869999999999999,0.8478,0.5750000000000001,0.0434,0.5469999999999999,6.999999999999998,21.699999999999996,14.44,15.760000000000002,2.0,1.7999999999999998,18.0,25.860000000000003,106.2,107.8,1.0599999999999998,0.62,1.6600000000000004,2.54,2.0,Christian Laettner
0,23.5,33.85,13.0,570.8,6.039999999999999,14.59,5.0,10.395000000000001,1.0150000000000001,4.195,4.715,5.984999999999999,2.6099999999999994,3.655,6.37,2.34,1.1549999999999998,0.575,2.8,5.805000000000001,17.785,0.41960000000000003,0.47395,0.2468,0.45904999999999996,0.8356499999999999,0.51995,0.29855000000000004,0.41800000000000015,8.73,11.274999999999999,10.100000000000001,10.43,1.5700000000000003,1.145,13.275,24.939999999999994,102.35,105.1,-0.5199999999999998,-1.7,-2.1199999999999997,-0.11000000000000001,2.0,Sam Mack
0,24.0,59.6,21.0,1148.2,7.120000000000001,17.400000000000002,6.94,16.799999999999997,0.2,0.6000000000000001,4.0,4.799999999999999,1.0799999999999998,4.74,5.760000000000002,1.8800000000000003,0.3999999999999998,0.15999999999999998,2.48,3.4000000000000012,18.419999999999998,0.3972,0.40280000000000005,0.39,0.40319999999999995,0.8596,0.4538000000000001,0.04840000000000001,0.256,3.4800000000000013,15.52,9.42,9.459999999999999,0.5800000000000001,0.3600000000000001,12.14,27.020000000000003,90.4,112.0,-4.720000000000001,-3.4000000000000004,-8.08,-0.5599999999999999,2.0,Don MacLean
0,24.0,34.2,6.8,403.0,6.56,12.899999999999999,6.6400000000000015,12.82,-0.04,0.12000000000000002,3.02,4.92,4.32,7.06,11.4,0.30000000000000004,0.54,1.3,2.4199999999999995,5.460000000000001,16.18,0.5210000000000001,0.5278,-0.1066,0.5182000000000001,0.6268,0.5424000000000001,0.0031999999999999997,0.3862,14.560000000000002,22.98,18.880000000000003,1.6199999999999997,0.7600000000000003,2.36,14.320000000000002,21.419999999999998,101.6,108.4,-3.8400000000000007,-3.7199999999999998,-7.58,-0.33999999999999997,2.0,Marlon Maxey
0,23.0,82.6,18.2,1693.4,4.739999999999998,9.78,3.6799999999999993,7.000000000000001,1.08,2.6799999999999997,0.8799999999999996,1.4999999999999991,0.5399999999999999,2.2400000000000007,2.8399999999999994,7.0600000000000005,1.6799999999999997,0.16000000000000003,1.9,3.1,11.439999999999996,0.4808,0.504,0.4416,0.5393999999999999,0.5920000000000001,0.5435999999999999,0.28759999999999997,0.1428000000000001,1.7999999999999994,7.279999999999999,4.52,29.479999999999997,2.42,0.25999999999999995,15.440000000000001,15.040000000000001,111.8,109.4,-0.020000000000000018,-1.6600000000000001,-1.7,0.20000000000000007,2.0,Lee Mayberry
0,23.0,66.6,19.400000000000002,1503.8000000000002,4.76,9.12,4.919999999999999,9.219999999999999,-0.16,-0.14000000000000004,2.74,3.9600000000000004,2.4399999999999995,6.78,9.319999999999999,4.2,1.2400000000000004,3.1799999999999997,3.2800000000000007,4.620000000000001,12.020000000000001,0.5213999999999999,0.5322,-0.034399999999999986,0.5142,0.6961999999999999,0.5568,-0.009000000000000005,0.4416,7.400000000000002,19.94,13.66,15.44,1.6000000000000003,5.239999999999999,23.880000000000003,15.939999999999998,103.6,103.2,-1.6199999999999997,4.26,2.6399999999999997,1.42,2.0,Oliver Miller
0,22.0,63.39999999999999,14.0,1487.8,7.4399999999999995,15.8,7.319999999999999,15.54,0.10000000000000012,0.34000000000000014,4.4,5.78,1.84,2.0999999999999996,3.96,2.28,1.1600000000000001,0.08000000000000002,2.3999999999999995,3.2,19.380000000000003,0.4656,0.469,0.4004,0.46680000000000005,0.7649999999999999,0.5236000000000001,0.017,0.37839999999999996,6.039999999999999,7.080000000000001,6.600000000000001,11.48,1.5399999999999996,0.2600000000000001,11.74,25.360000000000003,106.6,111.60000000000001,-0.16000000000000025,-2.5599999999999996,-2.7,-0.2799999999999999,2.0,Harold Miner
0,24.26666666666667,31.866666666666667,0.0,185.4,6.6866666666666665,14.393333333333334,7.366666666666666,15.48,-0.6799999999999999,-1.0133333333333332,1.04,0.9333333333333336,1.7733333333333332,3.24,5.026666666666666,2.333333333333333,1.2999999999999998,-0.4600000000000001,2.3199999999999994,5.026666666666667,13.659999999999998,0.45920000000000005,0.48026666666666673,-0.13,0.44139999999999996,0.856,0.4716666666666667,-0.04326666666666667,0.18693333333333334,5.246666666666665,10.913333333333334,8.02,9.860000000000003,1.7866666666666666,-0.8000000000000004,15.76666666666667,20.31333333333333,92.06666666666668,109.33333333333333,-5.073333333333333,-1.0533333333333332,-6.146666666666666,-0.20000000000000004,2.0,Isaiah Morris
0,23.0,74.4,76.2,2788.2000000000003,7.82,15.200000000000003,7.659999999999999,14.759999999999998,0.15999999999999998,0.42,7.04,9.120000000000001,3.68,7.860000000000001,11.560000000000002,1.4,0.28000000000000014,3.56,3.2800000000000002,3.5599999999999996,22.880000000000006,0.5132000000000001,0.5205999999999998,-0.04779999999999997,0.5176000000000002,0.7757999999999998,0.592,0.026400000000000014,0.601,11.559999999999999,23.119999999999997,17.639999999999993,5.8999999999999995,0.3400000000000001,5.6000000000000005,14.42,26.28,113.60000000000001,105.8,0.9,0.29999999999999993,1.24,2.3599999999999994,2.0,Alonzo Mourning
0,22.0,58.0,20.6,887.8,7.480000000000001,17.88,5.8,12.780000000000001,1.56,5.1,2.1999999999999993,2.4,2.6199999999999997,3.4,6.039999999999999,0.5600000000000005,0.43999999999999995,0.6799999999999999,1.7,3.8800000000000003,18.780000000000005,0.4179999999999999,0.458,0.2956,0.4642,0.8634,0.4968,0.28400000000000003,0.1358,7.82,10.760000000000003,9.259999999999998,2.58,0.6000000000000003,1.1600000000000001,7.98,23.72,103.2,111.19999999999999,-1.66,-4.1,-5.759999999999999,-0.62,2.0,Tracy Murray
0,25.73333333333333,72.13333333333333,18.53333333333333,1734.3333333333333,5.686666666666667,12.686666666666666,5.613333333333334,11.886666666666665,-0.006666666666666737,0.8133333333333336,3.3533333333333335,5.58,2.5066666666666664,3.433333333333333,5.9399999999999995,6.926666666666667,2.2666666666666666,0.2266666666666666,2.4533333333333336,3.826666666666667,14.733333333333334,0.4510000000000001,0.4804000000000001,0.19646666666666665,0.45206666666666667,0.6439333333333334,0.4951333333333333,0.07013333333333334,0.4402,7.666666666666666,11.006666666666668,9.3,29.2,3.2399999999999993,0.5066666666666668,13.95333333333333,21.633333333333333,106.6,108.0,1.1933333333333325,1.2999999999999998,2.46,1.6666666666666667,2.0,Melvin Newbern
0,21.0,71.2,65.0,2602.2000000000003,8.940000000000001,15.079999999999998,8.879999999999999,15.02,0.03999999999999998,0.039999999999999925,4.859999999999999,8.260000000000002,3.6000000000000005,8.84,12.540000000000003,2.08,0.6599999999999999,3.2800000000000002,3.08,3.6199999999999997,22.76,0.5878000000000001,0.5952000000000001,0.028000000000000025,0.5934,0.6113999999999999,0.6103999999999999,0.023999999999999994,0.529,12.280000000000001,26.28,19.66,9.6,0.9800000000000002,5.58,14.080000000000002,26.22,114.4,100.0,2.44,2.38,4.78,4.84,2.0,Shaquille O'Neal
0,24.55,10.8,0.75,124.35,5.2700000000000005,8.04,1.875,2.5749999999999997,3.315,5.49,3.425,5.5249999999999995,0.9499999999999998,0.32999999999999996,1.3,3.125,1.0550000000000002,0.2,2.845,8.855,17.32,0.6889000000000001,0.8368,0.51285,0.9212500000000001,0.15100000000000002,0.8033000000000001,0.81125,0.6128500000000001,3.0950000000000006,1.1099999999999994,2.025000000000001,11.93,1.4150000000000003,0.35,25.394999999999996,16.18,118.85,111.3,3.495000000000001,-3.8049999999999997,-0.2400000000000002,-0.010000000000000002,2.0,Matt Othick
0,24.0,63.8,34.2,1726.0,5.98,12.940000000000001,5.4799999999999995,11.760000000000003,0.4800000000000001,1.2800000000000007,2.48,3.14,0.6,2.76,3.3799999999999994,5.9,1.1,0.020000000000000018,2.9600000000000004,2.3199999999999994,15.02,0.46840000000000004,0.4716,0.16840000000000002,0.48179999999999984,0.815,0.523,0.06740000000000004,0.245,1.7799999999999998,8.899999999999999,5.199999999999998,24.0,1.4799999999999995,0.039999999999999925,17.199999999999996,20.319999999999997,101.8,116.6,-1.68,-2.44,-4.1,-0.19999999999999996,2.0,Doug Overton
0,24.0,58.39999999999999,38.0,1486.8,6.400000000000001,13.879999999999999,5.24,11.0,1.1400000000000001,2.9,2.9200000000000004,3.64,1.3000000000000003,2.8,4.100000000000001,3.52,1.42,0.21999999999999992,2.52,3.9,16.82,0.45759999999999995,0.46780000000000005,0.352,0.4998000000000001,0.83,0.5435999999999999,0.21000000000000005,0.25880000000000003,3.9000000000000004,8.580000000000002,6.28,14.580000000000002,1.9400000000000002,0.30000000000000027,13.840000000000002,21.119999999999997,105.4,111.0,0.3599999999999998,-1.42,-1.0799999999999998,0.4799999999999999,2.0,Anthony Peeler
0,26.2,65.60000000000001,14.4,975.1999999999999,4.54,11.54,4.0600000000000005,9.439999999999998,0.5200000000000002,2.1199999999999997,2.8,3.2399999999999993,1.2,3.4200000000000004,4.6,7.960000000000001,2.3199999999999994,0.13999999999999999,3.7800000000000007,3.8200000000000003,12.44,0.39080000000000004,0.4316,0.2336,0.4163999999999999,0.8532,0.47859999999999997,0.1926,0.29380000000000006,3.6199999999999997,11.14,7.34,32.72,3.22,0.21999999999999997,22.02,20.24,95.4,109.4,-2.1799999999999997,-0.8599999999999998,-2.980000000000001,-0.14,2.0,Brent Price
0,27.8,36.06666666666666,2.0,419.0,5.693333333333333,10.073333333333334,5.460000000000001,9.466666666666669,0.26666666666666666,0.5399999999999999,1.6266666666666674,3.5733333333333346,0.9199999999999999,4.913333333333333,5.98,1.7199999999999995,0.9533333333333331,0.8933333333333333,2.2666666666666666,3.6733333333333347,13.24,0.4836,0.47853333333333337,0.20933333333333334,0.5012666666666666,0.3377333333333334,0.5176666666666667,0.09046666666666665,0.3871333333333333,3.5599999999999987,16.366666666666667,9.893333333333334,8.120000000000001,1.3133333333333332,1.9133333333333336,12.753333333333337,16.740000000000002,102.4,110.6,-3.280000000000001,-0.40000000000000024,-3.6066666666666674,-0.12000000000000002,2.0,Anthony Pullard
0,24.0,64.2,78.2,2079.0,6.2,12.86,6.199999999999999,12.620000000000001,0.0,0.19999999999999973,3.92,6.26,2.9799999999999995,5.680000000000001,8.579999999999998,1.5400000000000003,0.6799999999999999,1.28,2.62,2.94,16.379999999999995,0.48540000000000005,0.4996,-0.08860000000000007,0.4848,0.6328,0.5226000000000001,0.02020000000000002,0.48960000000000004,7.819999999999999,18.779999999999994,12.820000000000002,7.239999999999999,0.9400000000000005,2.3200000000000003,14.4,20.7,101.0,112.0,-1.9800000000000002,-0.19999999999999984,-2.16,0.10000000000000009,2.0,Sean Rooks
